LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. γ rate
,,,,,,,,,(frame),(frame),(frame),(pixel),(pixel),(pixel),(pixel),(pixel/frame),(pixel/frame),(pixel/frame),(pixel/frame),(pixel/frame),(quality),(pixel),(pixel),,(pixel/frame),,(rad/frame)
Track_4148,4148,4148,31,0,0,0,0,0,30.0,0.0,30.0,52.25986703792602,52.25002370022308,963.0398838054512,0.0,3.510615585267448,9.575321795157164,0.0,2.852358788532914,2.4391351300456297,12.982054556569745,105.31846755802346,52.25986703792602,0.4962080084305662,1.7419955679308674,0.49620800843056634,0.9283442682550997
Track_4149,4149,4149,31,0,0,0,0,0,30.0,0.0,30.0,49.30578628711321,325.47939870270767,961.6355895436648,0.0,3.541960824298591,7.321744526493131,0.0,4.148655242203474,1.9592883770725114,13.005327932296261,106.25882472895773,50.965915242585424,0.4640159197401358,1.6435262095704402,0.46401591974013573,0.663601567447394
Track_4150,4150,4150,10,0,0,0,0,0,9.0,0.0,9.0,24.051730461533797,486.0943875864973,944.794465844577,0.0,4.7568379381243915,9.543964174576928,2.2414874870467045,3.8101518017003073,2.7561937937058647,14.620669269561768,42.81154144311952,24.051730461533797,0.5618048229702153,2.6724144957259774,0.5618048229702153,0.7605466390907022
Track_4151,4151,4151,15,0,0,0,0,0,14.0,0.0,14.0,19.565344304642796,890.3901007073196,946.3364781680916,0.0,3.4255608794000785,6.3833212906501124,0.6449487194569926,3.531944570135874,1.7029369209010172,16.184329795837403,47.957852311601116,19.565344304642796,0.4079695683100866,1.3975245931887712,0.40796956831008674,0.8950210504243625
Track_4152,4152,4152,31,0,0,0,0,0,30.0,0.0,30.0,56.55531330602739,1085.7439596261622,941.7767394808534,0.0,4.243641219291291,9.974366087364306,0.0,3.5870046825942814,2.5164575742803823,15.23952450290803,127.30923657873873,56.55531330602739,0.4442357430291307,1.885177110200913,0.4442357430291307,0.650854074102634
Track_4153,4153,4153,29,2,0,0,0,1,30.0,0.0,30.0,6.727447095305596,94.79511524369323,944.3855015300251,0.0,3.5239041662538484,6.264765377959666,0.0,3.5760418858556093,1.7042014214333487,12.648056227585364,109.136053829077,26.092513571275074,0.06164275561806331,0.22424823651018652,0.06363630392042635,0.890279888737319
Track_4154,4154,4154,31,0,0,0,0,0,30.0,0.0,30.0,19.857547942477574,457.8055473670195,956.9301418168247,0.0,3.3106832250249867,7.881485534179877,0.0,2.3040798171043453,2.2676963214746952,14.623627785713442,99.3204967507496,35.7453519150074,0.19993403770735474,0.6619182647492524,0.1999340377073547,0.7366303874853805
Track_4155,4155,4155,6,0,0,0,0,0,5.0,0.0,5.0,11.967468038385928,1112.1939154235204,942.4412260504224,0.0,2.580014286275361,4.419732658506822,1.407491888838025,2.43107395393153,1.119705391850504,14.04706335067749,12.900071431376807,11.967468038385928,0.9277055636511817,2.3934936076771853,0.9277055636511818,0.511242003860702
Track_4156,4156,4156,31,0,0,0,0,0,30.0,0.0,30.0,13.22709163713332,70.39525154155977,945.6712997669081,0.0,3.5198397474568957,9.190074295178075,0.0,3.062781920594267,2.1530927848999735,16.172608683186194,105.59519242370685,24.401304399750767,0.12526225231977273,0.4409030545711107,0.1252622523197727,0.8988237095009656
Track_4157,4157,4157,31,0,0,0,0,0,30.0,0.0,30.0,39.06350196547987,306.95691598082146,963.788653625816,0.0,2.96299163897329,6.571224340200249,0.0,2.896013414340291,1.6299941038871293,15.279910702859201,88.88974916919871,49.918161288726274,0.4394601439489247,1.3021167321826623,0.4394601439489247,0.8227777761046009
Track_4158,4158,4158,31,0,0,0,0,0,30.0,0.0,30.0,59.98222200821606,365.61949636644243,966.7963292246305,0.0,3.283734404697271,5.977004953120469,0.0,2.9994569435416616,1.5639586862611863,14.105793460722893,98.51203214091812,59.98222200821606,0.608882191389713,1.9994074002738687,0.6088821913897129,0.7185151499755457
Track_4159,4159,4159,14,0,0,0,0,0,13.0,0.0,13.0,5.409928219049064,705.3714914970664,941.0941872862612,0.0,1.7361176924672534,3.822030815351472,0.31890370152665043,1.4710648619930422,1.1073118308608954,14.336851392473493,22.56953000207429,7.002535492260601,0.23970052626491803,0.4161483245422357,0.239700526264918,1.0147840244957658
Track_4160,4160,4160,30,1,0,0,0,1,30.0,0.0,30.0,47.90162653959528,945.3199876141931,953.0564866303333,0.0,4.038153168133212,11.593058508048413,0.0,3.9945076472063454,2.5452652329855616,15.258707650502522,119.66331184030024,51.204887392264105,0.4003033661940063,1.596720884653176,0.39540869753370955,0.5505193724973957
Track_4161,4161,4161,26,0,0,0,0,0,25.0,0.0,25.0,32.742762068159614,274.1631271391014,967.8310744160772,0.0,4.549781822515003,10.214364297077143,0.5586132425500256,4.050587331357349,2.5579686577289666,13.293452152839073,113.74454556287509,52.239847425359585,0.28786226105286294,1.3097104827263846,0.287862261052863,0.8476785284807521
Track_4162,4162,4162,25,0,0,0,0,0,24.0,0.0,24.0,37.7084383294321,789.3034680361079,935.0942148974226,0.0,3.1348546120193115,6.822283469256167,0.5220531456910457,3.0567685908259423,1.832251665015834,16.223547477722168,75.23651068846347,37.7084383294321,0.5011986598577622,1.571184930393004,0.5011986598577622,0.7244868278844393
Track_4163,4163,4163,31,0,0,0,0,0,30.0,0.0,30.0,12.23843066297618,981.8985830759549,935.8646090731463,0.0,3.265469961957594,7.186806886441766,0.0,2.745218516998563,2.1575567128978257,14.607147709015877,97.96409885872782,41.523101053980234,0.12492771133050476,0.4079476887658727,0.12492771133050476,0.7317603626323939
Track_4164,4164,4164,9,0,0,0,0,0,8.0,0.0,8.0,23.23349416049644,148.01168686251592,936.7998287784083,0.0,3.5859702280657415,6.683987618583366,0.34092497878583705,3.587308454160046,1.8262488448549499,12.782573382059732,28.687761824525932,23.23349416049644,0.8098747578360578,2.904186770062055,0.8098747578360578,0.5858055602235387
Track_4165,4165,4165,31,0,0,0,0,0,30.0,0.0,30.0,39.43380971150249,184.28549112500232,925.3158015249813,0.0,2.736804166557177,7.334381517243248,0.0,2.251852738397321,1.8547814719516438,13.428685465166646,82.10412499671534,39.81311032075213,0.4802902377082769,1.3144603237167496,0.480290237708277,0.6386213598710948
Track_4166,4166,4166,31,0,0,0,0,0,30.0,0.0,30.0,20.638922565977165,659.921371748697,949.6935403273483,0.0,3.2057005876178795,7.0353295385593,0.0,2.739862237747626,1.8192730953610519,14.017687028454196,96.1710176285364,30.5037026286789,0.21460646954673657,0.6879640855325722,0.21460646954673662,0.8674952525100825
Track_4167,4167,4167,31,0,0,0,0,0,30.0,0.0,30.0,19.753488606205885,685.025578066804,950.8907496457867,0.0,2.150858638962948,5.765584324939475,0.0,1.7942361131656277,1.3322860895811504,14.219642116177466,64.52575916888844,19.753488606205885,0.30613337774924115,0.6584496202068628,0.30613337774924115,1.0804234789632117
Track_4168,4168,4168,31,0,0,0,0,0,30.0,0.0,30.0,16.04757984687473,731.9343379389971,942.6466839438065,0.0,2.7700482665602313,9.632483645537757,0.0,2.5886072581826602,2.0423539829579775,14.20295783012144,83.10144799680691,18.369200057659146,0.19310830597670622,0.5349193282291577,0.19310830597670617,0.9580506837271637
Track_4169,4169,4169,17,0,0,0,0,0,16.0,0.0,16.0,21.522868291801018,773.8891982559516,932.6400197353913,0.0,2.6032499464382903,5.209764803619602,0.9541910350811418,2.1574687687201366,1.29332861775233,14.139842257780188,41.65199914301265,21.522868291801018,0.516730738851261,1.3451792682375636,0.5167307388512611,1.088602669669943
Track_4170,4170,4170,18,0,0,0,0,0,17.0,0.0,17.0,55.254245814004975,917.5331577732543,967.0518504036801,0.0,5.111646804048846,9.864249021909377,0.8560005378102027,5.866342291942084,2.3614165247239645,14.0028092596266,86.89799566883038,55.254245814004975,0.6358517867843554,3.2502497537649986,0.6358517867843555,0.71055209322923
Track_4171,4171,4171,31,0,0,0,0,0,30.0,0.0,30.0,28.51042708872499,8.376772612559586,962.1289870049918,0.0,3.5203337581990515,8.796281638715964,0.0,3.6015154495290673,2.4652686823615837,13.980837960397043,105.61001274597153,38.179458595698435,0.2699595080752655,0.9503475696241664,0.2699595080752655,0.9122458856684326
Track_4172,4172,4172,31,0,0,0,0,0,30.0,0.0,30.0,49.521433065468,471.6098409696143,975.4287443947429,0.0,3.4689813898970683,8.536089157279351,0.0,3.7652774683847112,2.1058667013866432,14.50402093702747,104.06944169691204,50.38169970133133,0.47584989654977083,1.6507144355156,0.4758498965497708,0.736632377915912
Track_4173,4173,4173,31,0,0,0,0,0,30.0,0.0,30.0,15.668021922416784,536.0501756622122,955.3245972302548,0.0,3.459798285036549,8.399956408995044,0.0,2.966174805886908,2.006120465131661,14.0800080145559,103.79394855109648,37.7074248642806,0.15095313494797447,0.5222673974138928,0.15095313494797447,0.6767833716233855
Track_4174,4174,4174,4,0,0,0,0,0,3.0,0.0,3.0,9.677395883635931,613.1744773229194,945.0487069124262,0.0,3.695612701113399,4.227096510791037,3.2275701011356577,3.6321714914135015,0.5027741552782753,13.561460256576538,11.086838103340197,9.677395883635931,0.8728724811739034,3.225798627878644,0.8728724811739035,0.5683212866187349
Track_4175,4175,4175,30,1,0,0,0,1,30.0,0.0,30.0,33.47586432822082,620.6018915295859,936.2708638054868,0.0,3.211386168004981,6.89060547743328,0.0,3.048865915219888,1.6275732556454099,12.723396333058675,97.124695839648,51.42655533978042,0.3446689231695425,1.1158621442740275,0.3474705581631243,0.7976660663455445
Track_4176,4176,4176,31,0,0,0,0,0,30.0,0.0,30.0,30.10542324051929,798.2902929227713,942.5183871557948,0.0,2.9213157607305478,7.138369511832169,0.0,2.4964802834217497,1.9687594153862227,14.833904973922238,87.63947282191643,31.403703270199603,0.34351442644678576,1.0035141080173096,0.3435144264467857,0.7992872228406958
Track_4177,4177,4177,31,0,0,0,0,0,30.0,0.0,30.0,51.04909776908596,893.2689729230144,967.6049898919455,0.0,3.379500722723575,7.244613529057197,0.0,3.4093601286952557,1.818803503118997,15.11824167928388,101.38502168170724,51.4301814736224,0.5035171559103852,1.7016365923028653,0.503517155910385,0.7954837258401312
Track_4178,4178,4178,31,0,0,0,0,0,30.0,0.0,30.0,50.165208141626024,932.7833656670432,969.7772940041106,0.0,3.9660726277124265,8.88010683765126,0.0,3.636170645092579,2.1739840675232136,14.942509128201392,118.98217883137283,54.59658658608079,0.4216195117146285,1.6721736047208675,0.4216195117146287,0.7520221527247254
Track_4179,4179,4179,31,0,0,0,0,0,30.0,0.0,30.0,41.64702232777801,237.3122531837866,958.8511276980433,0.0,3.643839676450182,7.953934059884048,0.0,3.1699384293750423,2.0039497353852993,14.708569342090238,109.31519029350545,42.57286921559622,0.380981108078008,1.3882340775926003,0.38098110807800795,0.9043950275469361
Track_4180,4180,4180,6,0,0,0,0,0,5.0,0.0,5.0,40.05803810944924,269.3187849470027,957.9849633797222,0.0,8.261947002937,10.732697936509796,4.0692403564804325,9.425870764182122,2.7262719967105147,12.934735933939615,41.309735014685,40.05803810944924,0.9696997111022184,8.011607621889848,0.9696997111022184,0.21687881779737658
Track_4181,4181,4181,31,0,0,0,0,0,30.0,0.0,30.0,46.63711453355094,496.0143931884203,984.5102232557211,0.0,3.107464802967419,7.260701298848062,0.0,2.801074125175287,1.982797456049332,14.448989222126622,93.2239440890226,55.72949653827514,0.5002696999068784,1.554570484451698,0.5002696999068785,0.5966947543701263
Track_4182,4182,4182,10,0,0,0,0,0,9.0,0.0,9.0,15.716213733310925,627.5211016057053,949.6016713063494,0.0,3.2284855713321803,7.9899093398904855,1.2543015941964324,2.9227477746562642,1.9516769811972443,12.74825325012207,29.056370141989625,16.324686057840648,0.5408870294710103,1.7462459703678805,0.5408870294710103,0.9668947286806688
Track_4183,4183,4183,31,0,0,0,0,0,30.0,0.0,30.0,54.13742746769899,831.5085478525245,951.4266838693921,0.0,4.208773619464148,8.383750247563912,0.0,4.457235943570843,2.5301470666217765,15.953745503579416,126.2632085839245,54.13742746769899,0.4287664480798853,1.8045809155899664,0.42876644807988545,0.5546807122797699
Track_4184,4184,4184,31,0,0,0,0,0,30.0,0.0,30.0,31.691167636414566,958.5597444458748,938.3509490346914,0.0,3.324406663493162,9.493558681518172,0.0,2.3101973240241076,2.704801348182711,13.77740317006265,99.73219990479487,48.2586181077045,0.3177626450300625,1.0563722545471521,0.3177626450300625,0.9131348804779533
Track_4185,4185,4185,31,0,0,0,0,0,30.0,0.0,30.0,29.1272427295711,202.7139980642121,941.572383441533,0.0,3.3654402612049177,7.549366238116145,0.0,3.324436460302779,1.6455644168667012,12.399041314278879,100.96320783614755,29.1272427295711,0.28849363400617667,0.9709080909857034,0.2884936340061767,0.6642173742786075
Track_4186,4186,4186,30,1,0,0,0,1,30.0,0.0,30.0,20.40409847800771,1008.6183508926237,955.1405310887086,0.0,3.7583713170348805,13.599406200192952,0.0,2.7320895369340583,2.9688151241461256,13.737829685211182,111.245667226411,24.876275835604584,0.18341477009150017,0.6801366159335903,0.1809657850598369,1.0717790487218875
Track_4187,4187,4187,10,0,0,0,0,0,9.0,0.0,9.0,20.78256496966208,245.3106328745833,956.4382551336346,0.0,4.127748388643634,8.727897710289794,0.7632417753806724,4.188675401070889,2.588482508431683,15.548445510864259,37.149735497792705,24.925019379173133,0.5594269970212009,2.3091738855180086,0.5594269970212008,1.2849321532508553
Track_4188,4188,4188,31,0,0,0,0,0,30.0,0.0,30.0,19.974763747362967,758.1809168029301,938.212458703268,0.0,2.9628210116348432,11.973878021869979,0.0,2.3539333174207413,2.6668684850752777,14.101697460297615,88.8846303490453,28.327162873986893,0.22472685850099297,0.6658254582454323,0.22472685850099297,0.7727821100903377
Track_4189,4189,4189,31,0,0,0,0,0,30.0,0.0,30.0,22.201917777706438,1053.0080264451358,936.2635087910314,0.0,3.7750291968514254,11.199621709261818,0.0,3.1327597076859823,2.681632197017389,12.850431811424993,113.25087590554276,23.70143003118571,0.19604190784558714,0.740063925923548,0.19604190784558714,0.6765469651389052
Track_4190,4190,4190,31,0,0,0,0,0,30.0,0.0,30.0,36.045021690904356,56.123815385497274,971.0945368188724,0.0,3.172642396031116,6.7372809926877135,0.0,2.9026397572730973,1.7915280718104227,11.276015758514404,95.1792718809335,46.956008391342216,0.37870663410827127,1.201500723030145,0.3787066341082713,0.8720397688457263
Track_4191,4191,4191,31,0,0,0,0,0,30.0,0.0,30.0,28.511121868295294,285.22417112385557,978.8405419567114,0.0,4.429602448216218,11.940571444232749,0.0,4.066193717859915,2.8059906265375223,13.201055219096522,132.88807344648654,59.539212380345504,0.2145498924685412,0.9503707289431765,0.21454989246854123,0.9016259230328529
Track_4192,4192,4192,31,0,0,0,0,0,30.0,0.0,30.0,9.167810747687852,1044.1168827320369,941.0202035613443,0.0,3.699050748004014,9.340179171735926,0.0,3.322591225025081,2.4270154308560974,14.518499159043834,110.9715224401204,34.08020729776105,0.08261408464171294,0.3055936915895951,0.08261408464171292,0.7019809280955474
Track_4193,4193,4193,14,0,0,0,0,0,13.0,0.0,13.0,22.47511686342483,35.72659077586663,948.6776068231763,0.0,3.820872647956223,7.616212294533982,0.39992525835606296,2.8104881637027566,2.5018061869658648,14.92338296345302,49.671344423430895,22.47511686342483,0.45247651587265875,1.7288551433403716,0.45247651587265875,1.4278338936704238
Track_4194,4194,4194,16,0,0,0,0,0,15.0,0.0,15.0,26.937861237741554,206.65263058668694,936.699153825281,0.0,4.107770570139225,8.539054774434812,1.8123134569145267,3.4450051412603466,2.01108757134412,13.393141508102417,61.61655855208838,26.937861237741554,0.4371854233788353,1.795857415849437,0.4371854233788353,0.8053856027593397
Track_4195,4195,4195,31,0,0,0,0,0,30.0,0.0,30.0,34.01337567609449,417.4207807226317,967.722422188116,0.0,3.715437196538286,6.958013608394162,0.0,4.073088129357875,1.5402144528938615,14.943171808796544,111.4631158961486,60.40305638666151,0.3051536412079591,1.1337791892031497,0.3051536412079591,0.42064548250910977
Track_4196,4196,4196,31,0,0,0,0,0,30.0,0.0,30.0,30.201914889281557,517.3306424763114,965.8087531494514,0.0,3.099716220738292,8.531318240561825,0.0,3.024832839817107,2.2041893351571837,14.455302515337545,92.99148662214877,39.68232941276065,0.3247815040531683,1.0067304963093853,0.32478150405316836,0.8357421786426579
Track_4197,4197,4197,31,0,0,0,0,0,30.0,0.0,30.0,13.869199619631715,1062.1648911838531,947.0632096590768,0.0,4.11749311148191,7.712755278323914,0.0,4.1508676669027595,2.036955866548143,14.846274283624464,123.5247933444573,33.542953658417254,0.11227867089772421,0.4623066539877238,0.11227867089772418,0.5054908009739493
Track_4198,4198,4198,19,0,0,0,0,0,18.0,0.0,18.0,10.988852590026521,1118.3513320924656,955.4130369739507,0.0,3.758624873059387,9.284381411903388,1.6534592568098492,3.7086378902857424,1.9250792917607717,10.8545291800248,67.65524771506897,19.231421885737298,0.16242424588120982,0.610491810557029,0.16242424588120982,0.8137758444529594
Track_4199,4199,4199,31,0,0,0,0,0,30.0,0.0,30.0,10.930015047053645,83.3739223914984,941.7682844108806,0.0,4.849735917966968,10.789819208891071,0.0,5.336571162783596,2.911088105071137,13.753365332080472,145.49207753900907,32.491978895857685,0.07512446885036135,0.36433383490178817,0.07512446885036136,0.7323250094078877
Track_4200,4200,4200,18,0,0,0,0,0,17.0,0.0,17.0,48.62260822214694,260.797189407829,977.1607411418651,0.0,5.371368602078072,13.02549381182588,0.32092139592697033,5.896109819469731,3.228096430770876,13.112795935736763,91.3132662353272,48.82532017839672,0.532481316535536,2.860153424832173,0.5324813165355359,1.083176573908831
Track_4201,4201,4201,31,0,0,0,0,0,30.0,0.0,30.0,29.80104973343843,386.7208273568744,966.8349225465487,0.0,3.636920920167931,8.096381541265469,0.0,3.999422379632799,2.070389447879076,14.506576999541252,109.10762760503792,54.17666627883658,0.2731344305396885,0.9933683244479476,0.27313443053968844,0.5934418587330453
Track_4202,4202,4202,31,0,0,0,0,0,30.0,0.0,30.0,44.79361392403166,393.6501939620544,973.7762734901088,0.0,3.369959492982775,10.993719331092981,0.0,3.1925314303498085,2.1746883560494203,14.302804300861974,101.09878478948325,59.40786760959438,0.4430677778897625,1.4931204641343887,0.4430677778897624,0.5124418860518204
Track_4203,4203,4203,31,0,0,0,0,0,30.0,0.0,30.0,42.97267300386553,1099.0962031799077,950.4535682988783,0.0,4.388766837004271,10.287134198324043,0.0,4.511854997970207,2.504858262372263,13.970181465148926,131.66300511012813,42.97267300386553,0.3263838081769552,1.4324224334621845,0.3263838081769552,0.6916018708196429
Track_4204,4204,4204,31,0,0,0,0,0,30.0,0.0,30.0,18.66841827654926,596.6699385293192,963.6252764103116,0.0,2.021280729450535,5.267795909730107,0.0,1.8010344049776206,1.2302758303697325,12.496720852390412,60.63842188351606,21.2954526355537,0.3078645138953407,0.6222806092183087,0.30786451389534075,1.0261961475057348
Track_4205,4205,4205,30,1,0,0,0,1,30.0,0.0,30.0,41.15835394380034,880.1289254285164,963.4281679808652,0.0,4.606868567394107,11.584607762312135,0.0,4.970307957864808,2.9907646448661835,15.54924046198527,138.56949641229397,42.441763925054005,0.297023190597009,1.3719451314600115,0.29780427016524535,0.857323704799796
Track_4206,4206,4206,31,0,0,0,0,0,30.0,0.0,30.0,41.261986477029325,950.4395665603721,965.6669404491545,0.0,3.0811693449005753,7.230045829829301,0.0,2.713465342351437,1.6169471495598498,14.822724803801506,92.43508034701723,41.261986477029325,0.446388820371278,1.3753995492343107,0.44638882037127786,0.6234332252634603
Track_4207,4207,4207,31,0,0,0,0,0,30.0,0.0,30.0,36.260621050476445,73.04348446641234,967.6382681609326,0.0,3.5575292354378867,12.542384728747974,0.0,3.0801355865826023,2.5694600731526616,14.06529180465206,106.72587706313662,43.250327169514236,0.3397547253607996,1.2086873683492148,0.33975472536079965,0.8169958053651721
Track_4208,4208,4208,22,0,0,0,0,0,21.0,0.0,21.0,46.312203527115926,298.1195546123026,973.7777438809946,0.0,4.2762433272834,8.530921203524986,0.4990357024706454,4.131722159311429,2.161874207010056,13.624236410314387,89.80110987295143,47.86119151656357,0.5157197232042832,2.2053430251007584,0.5157197232042833,1.034121452952076
Track_4209,4209,4209,31,0,0,0,0,0,30.0,0.0,30.0,18.906345289187854,778.8950545410435,947.1616314180794,0.0,2.4199399870563503,6.240665974677916,0.0,2.3573108382861228,1.4424550830686687,14.208404048796623,72.59819961169052,19.23116244066426,0.2604244373870582,0.6302115096395952,0.2604244373870583,1.0434029722741236
Track_4210,4210,4210,31,0,0,0,0,0,30.0,0.0,30.0,51.16732757383555,485.6435282480685,990.8542838640066,0.0,3.540453453101047,8.157568683226481,0.0,3.553080103212692,1.921662297924281,14.007604537471648,106.21360359303141,58.38583622972919,0.48173986987475304,1.7055775857945183,0.481739869874753,0.6070346878569781
Track_4211,4211,4211,31,0,0,0,0,0,30.0,0.0,30.0,23.04197448637498,1010.5687278992211,941.989555770817,0.0,3.5146082549435618,6.91852945507863,0.0,3.5628536793744807,1.7148990888393847,14.031758031537455,105.43824764830684,55.97828223430441,0.2185352564207282,0.7680658162124993,0.21853525642072819,0.43598775248993415
Track_4212,4212,4212,31,0,0,0,0,0,30.0,0.0,30.0,26.397085491436727,118.79496688676006,943.145598503204,0.0,3.958792208547457,7.559204299907577,0.0,4.183207847950134,2.3964712373660473,13.986347290777392,118.7637662564237,47.660578271128294,0.22226547981345246,0.8799028497145576,0.22226547981345243,0.844053106983188
Track_4213,4213,4213,31,0,0,0,0,0,30.0,0.0,30.0,18.498230876856727,531.4498806570866,971.4744379891315,0.0,3.3190241799103353,9.001060918285393,0.0,2.931742477677235,2.0615492851988466,15.03731256915677,99.57072539731006,35.482719119495215,0.18577981432840365,0.6166076958952242,0.18577981432840363,0.6532850486707779
Track_4214,4214,4214,31,0,0,0,0,0,30.0,0.0,30.0,4.9697755015543725,548.5638772857044,960.03659777064,0.0,3.3687974852091975,6.738411173242636,0.0,3.164160822345685,2.0545794210061374,15.162139092722247,101.06392455627591,27.977798173949758,0.04917457464049923,0.16565918338514576,0.04917457464049922,0.5696473641063146
Track_4215,4215,4215,31,0,0,0,0,0,30.0,0.0,30.0,32.58239151830134,627.9684438134974,946.9462875204231,0.0,3.3051951603383687,8.520746737930693,0.0,2.9431487291110403,2.16122700072794,12.08791059063327,99.15585481015104,51.01566157323466,0.3285977573455978,1.0860797172767114,0.32859775734559776,0.85065696244416
Track_4216,4216,4216,31,0,0,0,0,0,30.0,0.0,30.0,26.72470671547748,711.3497415969985,944.9396500136186,0.0,2.6513902230979376,7.874568038081618,0.0,2.5511504159099476,1.8030500793382567,13.485815940364715,79.54170669293812,30.223290987735503,0.3359835717209995,0.8908235571825827,0.33598357172099946,0.7283059699784038
Track_4217,4217,4217,31,0,0,0,0,0,30.0,0.0,30.0,42.65612201580933,798.7266034858095,954.4554416138426,0.0,3.6758437332317477,8.163515925368914,0.0,3.2276466286512013,2.067111320548908,15.826467390983336,110.27531199695245,42.65612201580933,0.38681479329651014,1.421870733860311,0.3868147932965102,0.6219445760932628
Track_4218,4218,4218,31,0,0,0,0,0,30.0,0.0,30.0,48.7983116495978,812.9770572248351,958.7798199158773,0.0,3.913131597534674,7.842260130701634,0.0,3.6688448104390385,1.9875110786887429,15.167746359302152,117.39394792604021,48.7983116495978,0.4156799606087138,1.6266103883199265,0.41567996060871376,0.6093281994878268
Track_4219,4219,4219,31,0,0,0,0,0,30.0,0.0,30.0,41.36663499564946,866.8900437863335,955.5467092771901,0.0,4.418458526434738,8.545411641985911,0.0,4.358380949376482,2.421198587885583,15.173137387921733,132.55375579304214,42.33456941399313,0.3120744089683563,1.3788878331883154,0.3120744089683563,0.532123905553414
Track_4220,4220,4220,31,0,0,0,0,0,30.0,0.0,30.0,42.81967102646054,885.5430121687062,972.8986987112038,0.0,3.696128205014307,7.815991649219204,0.0,3.8024104429349617,1.7151663984959344,15.218540960742581,110.8838461504292,52.24577149992575,0.38616689908437846,1.4273223675486846,0.3861668990843784,0.9986810628819708
Track_4221,4221,4221,31,0,0,0,0,0,30.0,0.0,30.0,44.35651706547289,920.4109439473422,980.8487786509279,0.0,3.6342428844800874,10.476283026789439,0.0,3.003487635652764,2.199923274607899,16.14354367409983,109.02728653440263,53.7197512352367,0.406838677503696,1.4785505688490965,0.4068386775036961,0.7447186036484603
Track_4222,4222,4222,31,0,0,0,0,0,30.0,0.0,30.0,49.4513623366875,155.0399183499242,930.1382253634184,0.0,3.605801521927918,8.84061209735491,0.0,3.349988272342204,2.3722343723956665,13.970093511766002,108.17404565783755,51.35600324717832,0.45714627788911394,1.64837874455625,0.457146277889114,0.7330776007093152
Track_4223,4223,4223,31,0,0,0,0,0,30.0,0.0,30.0,55.33798877647323,169.11173727799027,922.8432974634297,0.0,3.1665421496007076,8.977030384473688,0.0,2.681977970876904,2.1389374727871835,14.359818920012444,94.99626448802121,55.33798877647323,0.5825280507051013,1.844599625882441,0.5825280507051012,0.605441974781305
Track_4224,4224,4224,28,0,0,0,0,0,27.0,0.0,27.0,58.95974359419463,373.9300495273377,980.9971587338056,0.0,4.060038244919056,9.108494363655348,0.45787010491369035,3.872391978938812,2.3950198994918206,13.385120766503471,109.62103261281455,61.416223831738826,0.5378506495413392,2.1836942071923935,0.5378506495413393,0.6048120881730369
Track_4225,4225,4225,31,0,0,0,0,0,30.0,0.0,30.0,13.377000490665276,448.3584838987877,963.0274628322921,0.0,3.152460568666666,9.123784182066347,0.0,2.8877582429735025,2.1483486521055237,15.717093806112967,94.57381705999997,24.295589780425143,0.14144507334602532,0.4459000163555092,0.1414450733460253,0.9201030627220288
Track_4226,4226,4226,31,0,0,0,0,0,30.0,0.0,30.0,1.7021000898756862,580.6918209538031,960.1333809477899,0.0,1.9165287936583237,4.784790313056004,0.0,1.866102961029782,1.0344989127596667,14.062583369593467,57.4958638097497,11.80149655449767,0.02960387021069605,0.05673666966252287,0.02960387021069604,0.7778366202196686
Track_4227,4227,4227,17,0,0,0,0,0,16.0,0.0,16.0,10.768969546599168,624.0071649674292,961.5650410728985,0.0,3.4154570186256423,5.257698162861515,1.055674739914765,3.8846482915187672,1.4357047552745985,11.73561404733097,54.64731229801028,17.784289502998895,0.19706311424562536,0.673060596662448,0.19706311424562536,1.2938330945742524
Track_4228,4228,4228,31,0,0,0,0,0,30.0,0.0,30.0,19.584707853280634,1078.607840124611,953.9056810720433,0.0,4.016492064342584,10.760818565791341,0.0,3.235083498030284,2.598613295646823,17.234168237255467,120.49476193027752,29.505215724094796,0.16253576121933858,0.6528235951093545,0.16253576121933858,0.3931720103221562
