LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. γ rate
,,,,,,,,,(frame),(frame),(frame),(pixel),(pixel),(pixel),(pixel),(pixel/frame),(pixel/frame),(pixel/frame),(pixel/frame),(pixel/frame),(quality),(pixel),(pixel),,(pixel/frame),,(rad/frame)
Track_1021,1021,1021,21,0,0,0,0,0,20.0,0.0,20.0,29.262875986404506,179.74283569268013,595.1730052627154,0.0,3.831258367211489,9.12372600488266,0.9642522337004548,3.724413733184582,2.358396559252327,12.976522854396276,76.62516734422978,29.262875986404506,0.3818964055888373,1.4631437993202252,0.38189640558883725,0.8757298214857414
Track_1022,1022,1022,15,1,0,0,0,1,15.0,0.0,15.0,17.850865923701708,197.81546911271667,590.8010165142271,0.0,3.9492577320427413,11.042600510658476,1.015691320603675,3.2877338161569445,2.5845285680343646,12.3014097849528,60.60226848513681,17.850865923701708,0.29455771821610566,1.1900577282467806,0.30133706356794976,0.7225750220046442
Track_1023,1023,1023,30,0,0,0,0,0,29.0,0.0,29.0,14.797468698556088,133.1776740563933,575.687748715132,0.0,3.658437803725504,7.883864789385483,1.053981989828631,3.6358632823875023,1.987021955340495,13.990218830108642,106.09469630803963,27.31689481866759,0.13947416047634012,0.5102575413295203,0.13947416047634012,0.7500873679860705
Track_1024,1024,1024,29,1,0,0,0,1,29.0,0.0,29.0,19.44998559460625,211.38656190527712,585.1669044040738,0.0,3.8133734943745097,10.903419709384261,0.5411553307676646,2.4498632783312297,3.111286163562949,14.560377992432693,108.97624673845856,24.695737493409478,0.17847912895445867,0.6706891584346983,0.17587817176159096,1.1241580179020454
Track_1025,1025,1025,16,0,0,0,0,0,15.0,0.0,15.0,19.072720452798954,385.25696481118825,587.5788038676368,0.0,2.5911663144068404,8.152931294201368,0.4855077543767599,2.0085596991615255,2.0588571881712308,14.8473419547081,38.86749471610259,19.072720452798954,0.49071134098327235,1.2715146968532636,0.4907113409832721,0.8003983379281543
Track_1026,1026,1026,20,0,0,0,0,0,19.0,0.0,19.0,55.699810574903836,422.32294677858806,578.5236218745611,0.0,3.726129754957695,10.107806769573742,0.8124695859909944,2.649306934443482,2.622610283075211,14.03707537651062,70.79646534419619,55.699810574903836,0.7867597669474615,2.9315689776265175,0.7867597669474614,0.5933684748824155
Track_1027,1027,1027,20,1,0,0,0,1,20.0,0.0,20.0,15.699072376811758,4.680574585746124,583.7484489749997,0.0,2.8010392551596413,7.0,0.0,2.2996363279585843,1.9939905295402547,11.179802513122558,54.21974584803319,15.699072376811758,0.28954529629875125,0.7849536188405879,0.28023656483737874,1.1427908110958749
Track_1028,1028,1028,29,1,0,0,0,1,29.0,0.0,29.0,14.862004934430022,167.3472488998504,578.8698932532159,0.0,4.215193294466707,9.494579044854538,0.548627617653402,4.070205803182685,2.3931022099156682,13.840631024590854,119.99255491580796,25.619304528624248,0.12385772554687127,0.512482928773449,0.12157993547915974,0.7279063064966271
Track_1029,1029,1029,17,0,0,0,0,0,16.0,0.0,16.0,18.650648740865027,263.2527909984099,588.5219149826893,0.0,1.9428650671175327,3.5637298896712766,0.40627388907917655,2.119019083373373,1.0716258377038421,14.652187740101533,31.085841073880523,19.959261054874876,0.5999724664530951,1.1656655463040642,0.5999724664530951,1.2022531975456634
Track_1030,1030,1030,17,0,0,0,0,0,16.0,0.0,16.0,18.558346985458055,450.09022676025523,574.3095535501266,0.0,4.198520737714928,9.464932207601027,0.0,4.610905109554338,2.9381302492084873,14.75439624225392,67.17633180343886,18.558346985458055,0.27626317911732157,1.1598966865911284,0.2762631791173216,1.3189855060351994
Track_1031,1031,1031,29,1,0,0,0,1,29.0,0.0,29.0,10.709627983001237,122.95923107581794,563.2290596490253,0.0,4.198680797735183,10.300123331604443,0.6141939050481581,3.6399064531501617,2.640663505590848,13.3396457145954,118.1772562416333,38.33755620300818,0.0906234272447788,0.3692975166552151,0.08795560664064256,0.786007609802749
Track_1032,1032,1032,29,1,0,0,0,1,29.0,0.0,29.0,18.164812039555276,7.506738277882272,571.5308611471086,0.0,3.0474965935504867,8.368582841647104,0.0,2.8785824003916525,2.030807990016043,12.546132498774035,89.82990461941363,27.28368938338262,0.20221341786474056,0.626372828950182,0.20553684301921601,0.723445150749266
Track_1033,1033,1033,30,0,0,0,0,0,29.0,0.0,29.0,12.768954371392777,68.04553464473467,601.1441318758827,0.0,3.0232573299976964,6.245671045379006,0.44009519190412605,2.8350546385812887,1.5696541464949294,14.541665999094645,87.6744625699332,35.11865514112371,0.14564052059295682,0.44030877142733715,0.14564052059295682,0.7067265649077513
Track_1034,1034,1034,8,0,0,0,0,0,7.0,0.0,7.0,5.919360886407699,149.1120423472276,582.7773304376283,0.0,2.663703227499533,4.162438649910931,1.2393602838225277,2.6272332988844105,1.1325299060672147,15.085480093955994,18.64592259249673,9.945162316139822,0.3174614105064288,0.8456229837725285,0.3174614105064288,0.8387356158984507
Track_1035,1035,1035,30,0,0,0,0,0,29.0,0.0,29.0,81.19095987907794,322.0136046868998,581.5521313626658,0.0,3.986497919447302,10.300056244875625,0.6615084349625728,3.647344467687143,2.445287468349618,15.018487008412679,115.60843966397181,81.19095987907794,0.7022926709768601,2.7996882716923426,0.7022926709768604,0.5084533598136483
Track_1036,1036,1036,14,0,0,0,0,0,13.0,0.0,13.0,10.76010868167813,429.71305093632145,580.4696385387657,0.0,3.0495420830963136,6.182762305752688,0.954563806209919,3.095323517461519,1.4694658199909945,15.071389334542411,39.644047080252086,10.76010868167813,0.2714180179409097,0.8277006678213946,0.2714180179409098,0.7891988914920267
Track_1037,1037,1037,29,0,0,0,0,0,28.0,1.0,29.0,80.7594094025332,384.0662200249473,598.8994675315458,0.0,4.304779889589917,8.351652370057971,1.336918122728326,3.957503606980492,2.104630044476658,15.611184843655291,120.53383690851766,80.7594094025332,0.6700144247778961,2.884264621519043,0.670014424777896,0.3689547748891733
Track_1038,1038,1038,30,0,0,0,0,0,29.0,0.0,29.0,11.952179601477612,25.62867255414899,577.8071334562989,0.0,3.3386376531008444,6.095497730098611,0.18720769103434953,3.5486317085403605,1.6788345571334442,13.367018683751423,96.82049193992448,21.62545552653357,0.12344679687120101,0.4121441241888832,0.12344679687120101,0.7293761856009583
Track_1039,1039,1039,3,0,0,0,0,0,2.0,0.0,2.0,1.164128093277057,307.52856661996503,587.9640732172188,0.0,0.6470996817173531,0.7533121226144015,0.5408872408203046,0.7533121226144015,0.1502070744093567,11.0849822362264,1.2941993634347062,1.164128093277057,0.8994967283769558,0.5820640466385285,0.8994967283769558,0.9177387178797191
Track_1040,1040,1040,30,0,0,0,0,0,29.0,0.0,29.0,74.05807282304177,345.0617681148235,586.0145366176765,0.0,3.921115633315693,7.729739674420841,0.4747788817475707,3.6163137129533247,2.228215322520195,14.753197956085206,113.71235336615506,74.05807282304177,0.6512755266314288,2.553726649070406,0.6512755266314286,0.6631466971383961
Track_1041,1041,1041,21,0,0,0,0,0,20.0,0.0,20.0,5.966911878725238,88.16085897831553,585.6013609393103,0.0,2.9815428632347367,9.134192005754901,1.048981465313394,2.8071307609621146,1.9047890030657528,12.343862715221587,59.63085726469472,21.795855637374363,0.10006416396529036,0.2983455939362619,0.10006416396529033,0.6776565170360187
Track_1042,1042,1042,30,0,0,0,0,0,29.0,0.0,29.0,14.733008256970232,155.7575168326699,591.8109176620943,0.0,3.998035780394873,9.155629266395565,0.849848362733772,3.965056802226966,2.1275155856101295,14.639393250147501,115.94303763145129,25.29466253271017,0.12707109075235823,0.5080347674817322,0.1270710907523582,0.8146185505441893
Track_1043,1043,1043,30,0,0,0,0,0,29.0,0.0,29.0,69.00093525901659,294.27010423248623,583.5630183740436,0.0,3.4159660570777004,6.787348306924257,0.44007496455212225,3.7165963790812997,1.857986196068145,16.693548266092936,99.0630156552533,69.00093525901659,0.6965357838403083,2.3793425951385028,0.6965357838403081,0.659438812108318
Track_1044,1044,1044,22,1,0,0,0,1,22.0,0.0,22.0,13.809684455039427,233.29081177684836,586.2278741282521,0.0,3.8960447802870917,10.208437746774367,0.5602906070383171,3.7666854287953506,2.576596307069302,14.040733315727927,83.4956908204492,15.735132503694597,0.16539397805254463,0.6277129297745194,0.16111542992282152,1.411887284000301
Track_1045,1045,1045,30,0,0,0,0,0,29.0,0.0,29.0,68.63474535470819,351.9793706314543,601.1018252558559,0.0,4.24556053318579,8.561769212831766,1.0871717758001191,3.3202383465284235,2.419830677954293,17.742742156982423,123.1212554623879,68.63474535470819,0.5574565098199092,2.366715357058903,0.5574565098199091,0.4550048864106316
Track_1046,1046,1046,30,0,0,0,0,0,29.0,0.0,29.0,71.51689989968237,368.77037495522006,604.5263321813304,0.0,4.160989113100559,7.751871295070065,0.939664909602658,3.6312554362262293,2.0197351826087675,15.970111147562664,120.66868427991619,71.51689989968237,0.5926715810854787,2.4660999965407715,0.5926715810854786,0.3431375947552019
Track_1047,1047,1047,15,0,0,0,0,0,14.0,0.0,14.0,40.433253584545675,428.16375388697634,591.2296305297506,0.0,3.734547592959756,6.281134016761959,1.134189193060896,3.9604839751844567,1.9395011079771545,13.87447910308838,52.2836663014366,40.433253584545675,0.7733438843296017,2.8880895417532626,0.7733438843296019,0.4328384767362194
Track_1048,1048,1048,30,0,0,0,0,0,29.0,0.0,29.0,8.582222909280958,117.0623431053971,573.2835196648198,0.0,3.614817051987084,10.574324661571056,0.20301662414365923,2.5977860173943648,2.576530935364468,12.965901311238607,104.82969450762542,48.82024096093994,0.08186824305451618,0.2959387210096882,0.08186824305451618,0.5098930996501992
Track_1049,1049,1049,30,0,0,0,0,0,29.0,0.0,29.0,49.16736850864247,224.37793204457572,574.7759880671578,0.0,4.502197370989984,10.437975755196446,0.7639331322761278,4.3054278399621895,2.7479901207549506,14.538643582661946,130.56372375870953,51.86236226784306,0.3765775599316319,1.6954265002980162,0.3765775599316319,0.8010518248239192
Track_1050,1050,1050,30,0,0,0,0,0,29.0,0.0,29.0,15.94614002147578,49.891242971116284,605.3131437762615,0.0,2.306492769784851,5.765069413879074,0.46581495935285544,2.210759394866119,1.3503726232645759,14.395094617207844,66.88829032376069,28.930527641203533,0.2383995755354393,0.5498668972922682,0.2383995755354393,0.8184375300307904
Track_1051,1051,1051,29,1,0,0,0,1,29.0,0.0,29.0,64.2200091923898,329.7633825458252,597.0617223833003,0.0,3.3915416137105,6.730798690342807,0.5997771801268839,2.8923424057426304,2.004449807040688,13.441031850617508,97.74311531678126,64.2200091923898,0.6570284667544665,2.2144830755996483,0.652942917358724,0.4356288091569305
Track_1052,1052,1052,29,0,0,0,0,0,28.0,0.0,28.0,82.17293377889646,395.8137311202596,602.5381966361117,0.0,4.130724757481569,8.379206714973897,1.290645742674998,3.7769419045117827,1.995977702072878,17.837904140867035,115.66029320948392,82.17293377889646,0.7104679704560739,2.934747634960588,0.7104679704560738,0.3436687569193098
Track_1053,1053,1053,29,0,0,0,0,0,28.0,0.0,28.0,18.196080294706228,38.50514497497971,597.2934922333525,0.0,2.734860655410796,11.064792301849428,0.1814411548218985,2.339474277936709,2.2500604544681724,14.502368927001953,76.57609835150228,23.693638759710034,0.23762088545151444,0.6498600105252225,0.23762088545151444,0.9386718174093028
Track_1054,1054,1054,19,0,0,0,0,0,18.0,0.0,18.0,36.179303069590595,184.41448245742183,610.3093156155305,0.0,3.890760729312115,7.866619060982555,1.0315215665303956,3.609324524682814,1.8669203469123823,13.602557383085552,70.03369312761806,38.340532949540886,0.5165985321331447,2.009961281643922,0.5165985321331447,0.6564737929960506
Track_1055,1055,1055,30,0,0,0,0,0,29.0,0.0,29.0,62.8483362341109,303.7541059846033,597.2497301286999,0.0,3.7198178154247143,7.78274036127118,0.5967173882695979,3.0882924805071994,2.167226479718188,12.635580348968507,107.87471664731673,62.8483362341109,0.5826048789503281,2.1671840080727898,0.5826048789503281,0.7205568275437123
Track_1056,1056,1056,30,0,0,0,0,0,29.0,0.0,29.0,16.26417670420774,82.44798115682597,600.1351989793586,0.0,3.242058625455353,6.105756009413314,0.7271279734708185,2.9841850644083774,1.3233549012285042,14.390110715230305,94.01970013820521,22.428237600230823,0.17298690253532023,0.5608336794554393,0.17298690253532018,0.5514127341340392
Track_1057,1057,1057,30,0,0,0,0,0,29.0,0.0,29.0,20.46404006719143,110.86446457497071,585.850070587736,0.0,4.22619294514656,11.906227315650225,0.26886205786505535,4.3811279572935415,2.9728341499016215,13.176725498835246,122.55959540925022,34.09375262477239,0.16697215749495614,0.7056565540410837,0.16697215749495609,0.7237145244278391
Track_1058,1058,1058,12,0,0,0,0,0,11.0,0.0,11.0,11.504312405777588,445.11210362849414,597.905159393494,0.0,2.343259046227975,3.433605401475932,1.0,2.5154892013361914,0.8156805430095878,15.419013738632202,25.77584950850772,11.504312405777588,0.4463213676810307,1.045846582343417,0.4463213676810306,0.780511945748301
Track_1059,1059,1059,30,0,0,0,0,0,29.0,0.0,29.0,49.59955164974039,314.92235630722524,593.5988890256839,0.0,3.9812047580204757,10.604015319907933,0.814891390493342,3.4246525783022514,2.5462467333160053,13.134337759017944,115.45493798259379,49.59955164974039,0.42960095528541287,1.7103293672324273,0.42960095528541287,0.8792842528840922
Track_1060,1060,1060,30,0,0,0,0,0,29.0,0.0,29.0,4.395038898252166,30.127135718353603,592.879569560539,0.0,2.7647657204990828,5.853166799115389,0.36080848396116516,2.6852531403454125,1.35878273425836,13.8822922706604,80.17820589447341,19.020903840828154,0.054815879816975444,0.15155306545697125,0.05481587981697545,0.793737530168415
Track_1061,1061,1061,30,0,0,0,0,0,29.0,0.0,29.0,8.324698951024263,83.7060205674655,617.9634611503155,0.0,3.4306127530927766,9.121803349866642,0.5807547589020482,2.8920867348357886,2.3984675300048512,12.348079490661622,99.4877698396905,33.666526966965876,0.08367560117628788,0.28705858451807803,0.08367560117628785,0.8964465729852205
Track_1062,1062,1062,30,0,0,0,0,0,29.0,0.0,29.0,17.834396980004797,172.01019108904737,613.3096963492382,0.0,5.021141882792072,12.499770813905458,0.7593510846595147,4.771119212822233,2.906400990884458,15.172215112050374,145.6131146009701,40.13184777204271,0.12247795831355687,0.6149792062070619,0.12247795831355687,0.4281497399684481
Track_1063,1063,1063,30,0,0,0,0,0,29.0,0.0,29.0,34.12055403362024,205.58366064832788,611.1479184238608,0.0,4.477985484587391,9.594162451021928,0.2897699889693657,4.4152400410584285,2.5886848902128294,12.817648537953694,129.86157905303438,43.90623452894778,0.26274556556628414,1.1765708287455254,0.26274556556628426,0.9692176987804862
Track_1064,1064,1064,22,0,0,0,0,0,21.0,0.0,21.0,57.52294448083251,423.34665553484905,595.6567575490983,0.0,4.060371971040147,7.4923519915113745,0.8140575624101124,3.7501445967401676,1.8363494873566968,15.790187748995693,85.26781139184308,57.52294448083251,0.6746149988122633,2.7391878324205954,0.6746149988122632,0.624783255747256
Track_1065,1065,1065,30,0,0,0,0,0,29.0,0.0,29.0,7.6704568072821555,133.17151797599467,587.4883311119196,0.0,4.357562882386193,10.953129981085858,0.6808781409897009,3.719815898676081,3.0555125759966497,13.07626371383667,126.36932358919957,49.68806834970201,0.060698724891629696,0.2644985105959364,0.060698724891629675,0.6912843236649115
Track_1066,1066,1066,30,0,0,0,0,0,29.0,0.0,29.0,16.467637678623724,67.03282723182085,615.2866887335512,0.0,2.2513960532175945,5.1371636554997,0.29851706599087746,2.228438978212086,1.3335821063903852,14.120222504933675,65.29048554331024,25.300487387149495,0.25222109380240354,0.567849575124956,0.25222109380240354,1.026418636890653
Track_1067,1067,1067,30,0,0,0,0,0,29.0,0.0,29.0,20.2125148171034,162.32189777336245,602.4748182680885,0.0,3.990599777258502,9.777161110670736,0.46848392901433517,3.0222871686896875,2.624059719459597,15.270560169219971,115.72739354049654,26.01778848272636,0.17465626934758904,0.6969832695552897,0.17465626934758902,0.571960223446582
Track_1068,1068,1068,30,0,0,0,0,0,29.0,0.0,29.0,49.129996217651815,287.84682940739134,594.8551733698865,0.0,2.728991183162675,5.246008957730491,0.375825009939062,2.1276982364573187,1.5892233317320215,15.08381716410319,79.1407443117176,49.129996217651815,0.6207926984378591,1.6941378006086834,0.6207926984378593,0.7468386951153382
Track_1069,1069,1069,30,0,0,0,0,0,29.0,0.0,29.0,59.17612952538497,335.6816907858457,610.7803865704556,0.0,4.339178659045126,8.491712530067124,1.031920025486146,4.526798467353036,2.2202312873297463,15.241574764251709,125.83618111230865,59.17612952538497,0.4702632343282124,2.0405561905305163,0.4702632343282124,0.46140108318476597
Track_1070,1070,1070,16,0,0,0,0,0,15.0,0.0,15.0,35.911903205455225,427.7152659098671,604.486733682518,0.0,3.5996162004426404,7.9898164383606405,0.8575346668469227,3.224465035450864,1.8729836723405715,16.48351275920868,53.994243006639614,35.911903205455225,0.6651061521695781,2.3941268803636815,0.6651061521695781,0.6460796607972995
Track_1071,1071,1071,27,2,0,0,0,1,28.0,0.0,28.0,28.37813060051252,7.396896928559415,588.1101359133486,0.0,3.13963813253765,6.1775474325062,0.7196649961402006,3.0589024843099937,1.608890638943757,12.3539591188784,92.3081388784851,31.481028668229328,0.3074282608803286,1.0135046643040186,0.3228093880630891,0.9751764706820057
Track_1072,1072,1072,30,0,0,0,0,0,29.0,0.0,29.0,6.163972048955961,19.10950070965345,588.7178731905392,0.0,3.016236945446659,7.532383860743148,0.7311181185436363,2.6312949898299403,1.5767827333343938,14.509744644165039,87.47087141795313,28.674828284202768,0.07046885379137569,0.21255076030882625,0.0704688537913757,0.7981444829016082
Track_1073,1073,1073,30,0,0,0,0,0,29.0,0.0,29.0,7.541138746370833,97.10876823062355,611.9523322155766,0.0,3.233234219600399,7.758042650990772,0.905310904781562,3.1789276394049737,1.6148476355906973,12.495741446812948,93.76379236841156,19.064837813292257,0.08042698099006708,0.2600392671162356,0.08042698099006705,0.8705518335634832
Track_1074,1074,1074,15,0,0,0,0,0,14.0,0.0,14.0,36.93844770844879,125.86078733276007,593.4226687019514,0.0,3.464479658331806,7.271054678973809,0.2757661420580108,3.0303508665247607,2.2003422935672448,12.48345880508423,48.50271521664528,36.93844770844879,0.7615748426342154,2.6384605506034853,0.7615748426342154,0.6340400278317121
Track_1075,1075,1075,30,0,0,0,0,0,29.0,0.0,29.0,18.185851181838203,195.48049524413508,622.8217168608918,0.0,4.437810237237001,8.04907602081705,0.9862183097974744,4.807112740997951,2.114398897410087,12.79983048439026,128.69649687987302,42.392321526053266,0.14130805128917465,0.6270983166151104,0.14130805128917462,0.7268172187023655
Track_1076,1076,1076,30,0,0,0,0,0,29.0,0.0,29.0,29.001507491638872,29.35267380686833,605.6123020784868,0.0,2.934717960416692,6.742511757557442,0.6483163887701466,2.503641715789182,1.5794166316577123,14.606992880503336,85.10682085208407,31.75189722070896,0.3407659597818086,1.000051982470306,0.3407659597818087,0.8442191545980788
Track_1077,1077,1077,30,0,0,0,0,0,29.0,0.0,29.0,34.628229920370984,236.7657670066708,595.6785165008199,0.0,3.820130396578544,8.679801150150823,1.3132348127727314,3.2377550010954175,2.1384067924551173,14.995413462320963,110.78378150077778,35.540326155532874,0.3125749044784851,1.194076893805896,0.3125749044784852,0.802651759100377
Track_1078,1078,1078,29,1,0,0,0,1,29.0,0.0,29.0,37.846261259780434,36.60200247321795,619.4555533731451,0.0,2.429668605652766,8.888795110740093,0.3205572422503659,2.511713185255261,1.7048436059455738,12.671431344130944,71.25529755608636,41.514109906209626,0.5311361057750259,1.3050434917165668,0.5371281864038193,0.7682144078076741
Track_1079,1079,1079,30,0,0,0,0,0,29.0,0.0,29.0,13.29904357490648,109.34429961688781,597.1363114766008,0.0,3.538744927128645,10.205731748334527,0.33204393542954025,3.152968133612018,2.492278921551733,14.11573044459025,102.6236028867307,39.0454902450023,0.12959049576134163,0.4585877094795338,0.12959049576134163,0.9507387822764618
Track_1080,1080,1080,30,0,0,0,0,0,29.0,0.0,29.0,3.539065326862125,218.58426694148253,603.5569014711642,0.0,4.097035752230775,10.266135557724859,0.8123878912775395,3.237278107170918,2.601386184724889,13.326652081807454,118.81403681469249,28.9931825593457,0.029786592743934828,0.12203673540903878,0.029786592743934828,0.7985366775031443
Track_1081,1081,1081,29,1,0,0,0,1,29.0,0.0,29.0,77.37374089999581,360.3801827447333,616.01245893385,0.0,4.287272849303338,9.29658579145065,0.5096387299721776,4.721348066264366,2.4501424388032915,14.261671987073175,124.83797453256288,77.37374089999581,0.6197933056004009,2.6680600310343383,0.6223210243005378,0.4684788813747334
Track_1082,1082,1082,17,0,0,0,0,0,16.0,0.0,16.0,33.45291905798835,365.4294037900304,618.8974077335474,0.0,2.839380058617622,4.595625103989448,1.8390250682161606,3.017323072234481,0.6996403813060909,15.011524368734921,45.430080937881954,33.45291905798835,0.7363605427806662,2.090807441124272,0.7363605427806662,0.43480341076798246
Track_1083,1083,1083,24,0,0,0,0,0,23.0,0.0,23.0,63.91687177023416,415.4146001372007,600.7460724588015,0.0,3.922567878181196,7.265226809626326,1.4929029577301527,3.3632937736904607,1.9665534026658542,16.514608422915142,90.2190611981675,63.91687177023416,0.7084630556046223,2.7789944247927894,0.7084630556046221,0.4233874360524766
Track_1084,1084,1084,22,0,0,0,0,0,21.0,0.0,21.0,15.917442210973023,185.89833936015694,623.2819133955925,0.0,4.221836823719626,8.305637935185636,1.8385721780467448,3.656549628425072,1.9086377927767373,13.837080522017045,88.65857329811217,28.806122942581275,0.1795364127668853,0.757973438617763,0.17953641276688534,0.6410959258028994
Track_1085,1085,1085,30,0,0,0,0,0,29.0,0.0,29.0,37.41331931932074,264.2830246048796,600.6787069578855,0.0,2.871068182410253,6.336956398999322,0.2829526721945702,2.8036236637697973,1.7960003918556022,14.910340690612793,83.26097728989733,37.41331931932074,0.44934999008065185,1.290114459286922,0.4493499900806518,0.6258326362296937
Track_1086,1086,1086,29,1,0,0,0,1,29.0,0.0,29.0,38.455175293417554,298.39251787481993,607.1943196363062,0.0,3.3051949075406344,7.15981138526116,0.32256519279116064,3.261116889173998,1.9268511646332118,15.382606670774262,93.51265982453165,38.455175293417554,0.4112296170975709,1.326040527359226,0.4011988897640898,0.9186565922259445
Track_1087,1087,1087,30,0,0,0,0,0,29.0,0.0,29.0,13.945555848680785,136.68408941308553,596.273776060525,0.0,4.040617722775803,9.749750825930287,0.17784467368914234,3.6488616277234414,2.406456631251961,12.64906439781189,117.17791396049829,38.22172513436576,0.11901181184520793,0.4808812361614064,0.11901181184520793,0.6222959167835841
Track_1088,1088,1088,7,0,0,0,0,0,6.0,0.0,6.0,19.683072254464918,445.29357223912,609.9763771543588,0.0,3.661272482394631,5.7999821580204145,1.0,4.640705240238461,1.726270945060837,15.057791028703962,21.967634894367787,19.683072254464918,0.8960032497404351,3.2805120424108196,0.8960032497404351,0.6516003711460978
Track_1089,1089,1089,27,0,0,0,0,0,26.0,0.0,26.0,75.1196186355536,409.3453427598918,610.6992852140706,0.0,3.7055330438015273,7.655228726642151,0.6852597926109132,4.061754365937945,1.712177348363122,16.605158947132253,96.34385913883972,75.1196186355536,0.7797032349233575,2.889216101367446,0.7797032349233575,0.5567076393829917
Track_1090,1090,1090,30,0,0,0,0,0,29.0,0.0,29.0,39.42501247365783,279.79568430766625,605.8336079233667,0.0,2.6793989038248567,6.381596478689526,0.20843292351688217,2.3023384509192235,1.7526601281488217,14.875095240275066,77.70256821092087,39.42501247365783,0.5073836474315756,1.3594831887468217,0.5073836474315758,0.733846787492655
Track_1091,1091,1091,30,0,0,0,0,0,29.0,0.0,29.0,33.421663776468776,316.4336538132093,622.2219970172097,0.0,3.706474331743864,11.128536316650699,0.3747660389171984,3.5459758134626904,2.394487674806554,15.229501533508301,107.48775562057207,33.421663776468776,0.3109346137475049,1.15247116470582,0.310934613747505,0.8676885327945817
Track_1092,1092,1092,29,0,0,0,0,0,28.0,0.0,28.0,89.4576615617081,401.1076743512478,618.9541005580048,0.0,4.192131529310951,7.7770855315976455,1.9320325724088654,3.9402016851423083,1.375446527690172,16.499370443409887,117.37968282070662,89.4576615617081,0.7621221953577056,3.1949164843467175,0.7621221953577054,0.4621422167401125
Track_1093,1093,1093,30,0,0,0,0,0,29.0,0.0,29.0,35.30726906336673,46.69604908355509,620.3168357755725,0.0,3.172090545890884,9.54898407106456,0.8079992380674185,3.0248018161779076,1.6044490324373053,12.017555093765258,91.99062583083564,41.16330031470878,0.3838137717238096,1.2174920366678184,0.3838137717238096,0.9568206554441488
Track_1094,1094,1094,30,0,0,0,0,0,29.0,0.0,29.0,19.480981992313477,86.4612850464719,625.8461661675707,0.0,2.828599187418653,6.939048975456866,0.11779538269519066,2.548722760125979,1.586958374865993,13.448040930430095,82.02937643514093,30.76072159763887,0.23748787128373114,0.6717579997349475,0.2374878712837311,0.4875617637471934
Track_1095,1095,1095,29,0,0,0,0,0,28.0,1.0,29.0,27.11433240367127,147.74133601173347,592.0058160104095,0.0,3.5949341906832686,8.567697226551738,0.3196144102250485,3.3679454438540066,2.4437359918391555,13.604943620747534,100.65815733913152,47.968410155503946,0.2693704426986405,0.9683690144168311,0.2693704426986405,0.7108389525323268
Track_1096,1096,1096,30,0,0,0,0,0,29.0,0.0,29.0,27.090927335785377,18.975205535567284,608.6646310538106,0.0,2.831124998385548,6.554506180442649,0.6554135822681045,2.423121577775764,1.3934367033258261,14.178991095225017,82.10262495318088,29.21128127842888,0.3299642045700002,0.9341699081305302,0.32996420457000014,0.8574201122164317
Track_1097,1097,1097,13,0,0,0,0,0,12.0,0.0,12.0,9.964181248610927,108.03823560735957,620.4928466599304,0.0,1.8944214215824544,3.6476308411446654,0.2493733701732143,2.159595856765347,1.1311257613807064,13.543771303617037,22.73305705898945,10.540765911041799,0.4383124197838909,0.8303484373842439,0.4383124197838908,0.8846369230799955
Track_1098,1098,1098,30,0,0,0,0,0,29.0,0.0,29.0,13.387630120497892,163.73661596995044,626.176327573235,0.0,4.598577671654474,11.016001177125423,1.0229762849437274,3.8814062682569834,2.7944155838764506,13.818906116485596,133.35875247797975,37.76588975281944,0.10038808755884593,0.46164241794820315,0.10038808755884593,0.7485379875690745
Track_1099,1099,1099,13,0,0,0,0,0,12.0,0.0,12.0,16.535410954349413,207.09120356550557,626.359964050885,0.0,2.5398176492214746,3.9003404206125536,0.9208641197631487,3.0505880661384435,0.9371482180078777,12.520359332744892,30.477811790657697,18.17220495300562,0.5425393091841973,1.377950912862451,0.5425393091841973,1.023550319518623
