frame,index,ratio,stdev
30.0,3.0,163.94385088839857,23.137324266888772
30.0,4.0,164.60182314275085,22.061728180916255
30.0,5.0,170.62823912257443,20.66177289233195
30.0,6.0,167.27358876465775,23.485089596249015
30.0,7.0,163.37317136886102,32.73134214790842
30.0,8.0,174.27698245614036,23.70123062945395
30.0,9.0,173.89110101549974,19.217889178433705
30.0,10.0,167.58710614384037,22.741763203176518
30.0,11.0,164.47762501684863,24.434240004841687
30.0,12.0,172.89656102494942,22.740011292760943
30.0,13.0,174.8672306509124,20.928648090935493
30.0,14.0,166.67616905880018,32.34860643618381
30.0,15.0,168.78530698846308,28.01439949329996
30.0,16.0,178.99110452186804,18.487025748311428
30.0,17.0,175.38702356318004,19.641381368188974
30.0,18.0,178.81421108943294,18.884565669173142
30.0,19.0,176.66662472475622,19.385963154750332
31.0,0.0,155.5725618292114,31.867333053910574
31.0,1.0,160.94718942505133,22.902328572912666
31.0,2.0,165.58432621854092,22.46714800235352
31.0,3.0,165.46022067363532,22.599453385670422
31.0,4.0,165.84929491109747,22.51362359795085
31.0,5.0,169.81859232945993,20.975095426115864
31.0,6.0,166.2997071044207,23.320097315723817
31.0,7.0,161.86364525595044,33.619416077813135
31.0,8.0,173.32216185705215,24.407386701038405
31.0,9.0,174.82524207011687,18.769238603703815
31.0,10.0,168.63534971644611,23.239951001373864
31.0,11.0,165.79708294125555,24.281593964240745
31.0,12.0,174.5092360782191,21.74684649592779
31.0,13.0,176.42705441421433,21.088809287504205
31.0,14.0,167.73411547587662,31.50915130966845
31.0,15.0,169.74371926093315,27.84330714652837
31.0,16.0,178.65934287442047,18.3188459279156
31.0,17.0,174.95875392740157,19.063507303944125
31.0,18.0,178.4570209562053,18.96553441787871
31.0,19.0,175.312040700961,19.630391954460762
32.0,0.0,155.12337313833356,31.845024774649925
32.0,1.0,161.22689821270123,23.094354325212787
32.0,2.0,165.35705607775432,22.471023036924063
32.0,3.0,166.06724774878782,22.363383256245033
32.0,4.0,167.05297369540125,22.829114022512766
32.0,5.0,168.43212260166527,21.480613244968676
32.0,6.0,165.3897397668745,22.96357565578441
32.0,7.0,162.33859809424357,32.737002812689106
32.0,8.0,172.7744540411488,24.56097992501068
32.0,9.0,175.31763846460353,19.058124135881823
32.0,10.0,169.22692937177388,24.342357193714214
32.0,11.0,166.496379459244,24.07559267813493
32.0,12.0,174.40394188080182,22.126559713616693
32.0,13.0,177.10986887508628,21.612605095559807
32.0,14.0,168.53491116501672,31.109512808409505
32.0,15.0,168.40040093551622,28.295917090555875
32.0,16.0,177.78451043338683,18.09379302269507
32.0,17.0,175.12190082644628,18.785665525379624
32.0,18.0,177.76297642928787,18.92042542763057
32.0,19.0,173.95168054077737,20.362627130975135
33.0,0.0,154.82723358449945,31.88591234075441
33.0,1.0,160.95963302752293,23.453668133835343
33.0,2.0,166.7486607142857,22.695829305164686
33.0,3.0,167.57329027793796,21.8270378091303
33.0,4.0,168.10791410302812,22.58135509933328
33.0,5.0,167.02976987702422,20.741690639420014
33.0,6.0,164.99258510279745,22.42829894320477
33.0,7.0,161.1272798332465,33.99781712868854
33.0,8.0,172.02980991793504,24.784956207423406
33.0,9.0,175.42690720276929,19.046505048273115
33.0,10.0,170.0096244574448,23.74893782941225
33.0,11.0,167.61062769843906,23.713780260970044
33.0,12.0,173.64390538095557,22.038566941497
33.0,13.0,177.22914656004411,21.229978876361454
33.0,14.0,168.07563080141196,31.955094872693394
33.0,15.0,167.5436860752724,29.04644871540742
33.0,16.0,176.69425058158856,18.28703520371915
33.0,17.0,174.80904556035915,19.684188941895027
33.0,18.0,177.2897673538869,20.096131475956792
33.0,19.0,173.04181010202166,20.907905656095636
34.0,0.0,155.0707295673888,31.884327992927762
34.0,1.0,160.82060636558057,23.336280406863146
34.0,2.0,167.17521613832852,22.38658484068186
34.0,3.0,169.31942671463386,20.587518507515977
34.0,4.0,169.27425707124956,22.13927466438372
34.0,5.0,166.4772839202167,20.803134734576332
34.0,6.0,164.98839159900692,22.027187899506323
34.0,7.0,160.4975942782835,34.46298678947856
34.0,8.0,171.517925780977,24.16005672689315
34.0,9.0,174.17958829033552,18.812991495108978
34.0,10.0,170.51189649731776,22.942788349203973
34.0,11.0,168.54983388704318,23.47857031618434
34.0,12.0,173.5393477967929,21.38398299038292
34.0,13.0,177.63230122060548,20.315868938578085
34.0,14.0,168.51382443296947,31.820968135514114
34.0,15.0,166.17043851991136,29.84186764381409
34.0,16.0,174.57843137254903,19.07318127256986
34.0,17.0,173.77301841473178,19.73673440206565
34.0,18.0,177.22019449355898,19.63065950205279
34.0,19.0,171.99455943968482,20.98778947452916
35.0,0.0,157.24202791073958,31.638010961478347
35.0,1.0,161.277533592867,23.384523677052616
35.0,2.0,168.0537675606641,22.088144459239494
35.0,3.0,169.69336344683808,20.694378887752634
35.0,4.0,169.89333254100308,22.14521076064576
35.0,5.0,166.03210134678065,21.813614762581757
35.0,6.0,163.64081906680093,22.707895065120322
35.0,7.0,160.1609143005991,34.40452904721821
35.0,8.0,171.45087389457558,24.56423871802016
35.0,9.0,173.7223705285638,19.470333953422465
35.0,10.0,171.4417100885178,22.521571369718906
35.0,11.0,168.67991811398005,24.013117938550224
35.0,12.0,172.76739174355174,22.591293185322318
35.0,13.0,176.9482617027101,20.745915870628462
35.0,14.0,168.02344566353187,32.256764601034696
35.0,15.0,165.04683919665723,28.963773086723645
35.0,16.0,172.92167674217765,18.731060598957715
35.0,17.0,172.9883471738548,18.925014473194583
35.0,18.0,177.2223417040926,19.50223686249635
35.0,19.0,170.38412837710774,21.983125885293354
36.0,0.0,157.28902356902356,33.7258361042704
36.0,1.0,162.1989620458951,23.194324116403493
36.0,2.0,168.673756586557,21.48951897238359
36.0,3.0,170.59417588817706,19.93015792630135
36.0,4.0,171.18471827651516,20.731309601991402
36.0,5.0,166.40180057963866,21.383019249036472
36.0,6.0,163.68959957000806,21.60562752982741
36.0,7.0,160.30716235538802,34.252776822489075
36.0,8.0,171.2979490022173,24.835630411205724
36.0,9.0,173.70553094375083,19.21219443055845
36.0,10.0,171.94056992875892,21.0503655642565
36.0,11.0,167.498486443801,24.170340930666914
36.0,12.0,170.8647993536224,22.589750548898046
36.0,13.0,177.02485068991555,19.489709285692182
36.0,14.0,168.05463338125736,31.749174562192202
36.0,15.0,162.34620073141,29.75600609190207
36.0,16.0,170.634302709848,19.16837006368704
36.0,17.0,171.62257460190017,19.63576048979685
36.0,18.0,176.39412251129062,20.491247628430077
36.0,19.0,168.7489409419387,22.958635476334496
37.0,0.0,158.93183353600864,32.94852763914056
37.0,1.0,162.22715728179398,23.67781745590512
37.0,2.0,168.40030753459763,21.787063130305558
37.0,3.0,170.61247164213833,20.503362992908187
37.0,4.0,170.56821518764315,21.228410613243753
37.0,5.0,165.97957924609784,23.4400750360522
37.0,6.0,163.0851434700992,22.894999559142946
37.0,7.0,160.5726213592233,34.587732844969985
37.0,8.0,171.0080750017108,25.07532080248807
37.0,9.0,172.74938147776663,19.750257300659122
37.0,10.0,171.59540028748202,20.500863298994847
37.0,11.0,166.92453077831738,23.550340407263878
37.0,12.0,169.0420382165605,23.16437587961163
37.0,13.0,175.8101023890785,19.748420604487954
37.0,14.0,168.14133263925038,31.387001641440623
37.0,15.0,159.42030263961456,30.543175506558736
37.0,16.0,169.09223906055237,19.413834159156416
37.0,17.0,170.16517499332087,20.205130448381453
37.0,18.0,175.61177968799745,20.719758069323646
37.0,19.0,166.663724461453,23.877250198128152
38.0,0.0,160.89538815255614,32.759293318385865
38.0,1.0,163.30222634508348,23.253976751225654
38.0,2.0,168.58736344470708,22.096944341747363
38.0,3.0,171.952151722538,20.762723356905695
38.0,4.0,171.56282783541207,21.083940956158173
38.0,5.0,166.81616921558955,23.87067271388669
38.0,6.0,164.42414736701596,22.82436669093637
38.0,7.0,161.14129732523583,34.649676425832496
38.0,8.0,170.93039967150287,25.22856943245348
38.0,9.0,171.27098546258458,20.558766588016546
38.0,10.0,169.71530516431926,20.78904732681699
38.0,11.0,167.3917343463453,23.01759193964895
38.0,12.0,167.71333691131088,22.95577055175854
38.0,13.0,175.1582571935088,19.82206351264191
38.0,14.0,167.98939304655275,31.497108606420124
38.0,15.0,157.46230402181322,30.228773985981856
38.0,16.0,168.3776379604142,19.89354953297291
38.0,17.0,169.31335639217772,20.996640326912427
38.0,18.0,175.17813688212928,21.198877605616705
38.0,19.0,165.94208446530007,24.23652140513293
39.0,0.0,161.5588135936761,33.192331947697255
39.0,1.0,163.60006186204762,23.248353729353823
39.0,2.0,168.02979432306017,21.828585903172456
39.0,3.0,172.080759818203,20.10703219452334
39.0,4.0,171.68988005124024,20.63080599775439
39.0,5.0,168.61247243322714,23.461366290079862
39.0,6.0,166.0027286037535,23.00349351665816
39.0,7.0,162.74273885762338,33.92457461135525
39.0,8.0,170.59837343273466,25.253533743167004
39.0,9.0,170.31757665411513,20.192832303312592
39.0,10.0,169.4473056148725,19.862642709197114
39.0,11.0,168.57128925297445,22.829861867651466
39.0,12.0,166.2001606640782,23.447990149294153
39.0,13.0,173.98148782996228,20.21970005361319
39.0,14.0,168.1702600287469,31.150956520540284
39.0,15.0,155.8892681594757,29.632866872479667
39.0,16.0,167.75759559979048,19.49359644711707
39.0,17.0,168.92509586143066,19.96079082293757
39.0,18.0,174.89951938481255,20.15093073238344
39.0,19.0,165.36249615739317,23.818644029873553
40.0,0.0,161.85596959207223,33.48760306920858
40.0,1.0,164.46834420627525,23.073740295661427
40.0,2.0,167.33553644763862,21.50270755585801
40.0,3.0,171.8368525431638,19.466146530377735
40.0,4.0,172.10342205323195,19.930272059321588
40.0,5.0,169.72966200110017,23.399002368498948
40.0,6.0,166.64326085511004,22.31136185391405
40.0,7.0,162.73591367278365,34.41865316443922
40.0,8.0,170.31995389517934,25.524548024844126
40.0,9.0,169.28201506591338,19.721549170132008
40.0,10.0,168.2156505342552,19.313574203756424
40.0,11.0,168.53924050632912,21.680318065903535
40.0,12.0,165.21621258891423,22.44346804800107
40.0,13.0,172.66705479452054,19.4317501685628
40.0,14.0,169.51177577369754,30.483241242877185
40.0,15.0,153.77446373850867,30.59129131163269
40.0,16.0,167.13370071508234,19.804127641038804
40.0,17.0,168.24661983032874,20.850798255346536
40.0,18.0,174.72874984070344,20.15998249265705
40.0,19.0,165.35520195838433,23.9784741387278
41.0,0.0,162.5138495544657,34.46971702932202
41.0,1.0,166.08876602466736,23.449660671898673
41.0,2.0,165.59306509649983,21.69666105062822
41.0,3.0,171.66264492966866,19.361113171488153
41.0,4.0,170.7569424230075,19.4937084991398
41.0,5.0,171.7325248756219,21.986323470385127
41.0,6.0,167.56385948964353,22.122789017706253
41.0,7.0,163.21203625220056,33.67902338107845
41.0,8.0,169.4500402360515,26.77166953011545
41.0,9.0,169.01862110391778,20.53346439097274
41.0,10.0,166.77648165569144,19.821361790531995
41.0,11.0,168.8635771085908,21.75992404728534
41.0,12.0,164.25125989920807,23.41698432762265
41.0,13.0,169.69433170048984,20.03315453633156
41.0,14.0,170.90357565400288,29.1254697766818
41.0,15.0,154.93757225433527,30.64399200928592
41.0,16.0,163.7085067637877,23.93541801697769
41.0,17.0,169.17211771645802,20.329468247054788
41.0,18.0,173.71489962157656,20.21917575552515
41.0,19.0,166.61713414634147,23.85382183586367
42.0,0.0,164.24442747031455,34.019898447875505
42.0,1.0,166.14387265325962,23.929127728996978
42.0,2.0,163.88511970774348,22.6792735440009
42.0,3.0,170.82799483749852,21.589915885918234
42.0,4.0,168.7937170347186,21.04371753786653
42.0,5.0,172.14686356021593,22.639658976835033
42.0,6.0,168.54127312718333,22.50392954249244
42.0,7.0,163.95004890772742,33.39633038874469
42.0,8.0,169.57106377259592,26.48706005803866
42.0,9.0,168.07558992134383,20.672422181820572
42.0,10.0,164.7989110026286,20.461619275557336
42.0,11.0,168.25056814492567,22.254529370373827
42.0,12.0,163.98482172064115,23.668007552959228
42.0,13.0,168.06390376190808,21.43225399232076
42.0,14.0,169.87524056009025,29.06374952438205
42.0,15.0,154.64993896649938,31.206564263349307
42.0,16.0,162.9047806155861,25.090296069286904
42.0,17.0,169.80907372400756,21.00457605931842
42.0,18.0,173.02080266274083,20.62049721836315
42.0,19.0,166.8720004859972,24.171673664204864
43.0,0.0,164.73095703125,34.10523337330988
43.0,1.0,166.4955487804878,23.294757176110714
43.0,2.0,163.7409096833051,21.71280959274011
43.0,3.0,170.03828882060978,20.754665891739293
43.0,4.0,167.4627336448598,20.66296947392745
43.0,5.0,171.5958558894904,21.32450750597147
43.0,6.0,169.68113608552844,21.409898138741607
43.0,7.0,162.8429018789144,33.014738701636624
43.0,8.0,168.80923883808498,26.305624242140215
43.0,9.0,167.49315796466055,20.471418337052153
43.0,10.0,164.4680770683793,20.70016141790239
43.0,11.0,167.6903616024974,21.905961530999953
43.0,12.0,164.01473490330218,23.28276769138469
43.0,13.0,166.64701807854817,20.82125448594914
43.0,14.0,168.7595948827292,28.779340523842222
43.0,15.0,155.4288331071913,30.303393894777294
43.0,16.0,164.09005947323703,24.42551341081155
43.0,17.0,169.85930989583332,20.297906566493378
43.0,18.0,173.00263496143958,19.938850754409035
43.0,19.0,167.34443037211267,22.98487945502863
44.0,0.0,165.10351836276985,34.23303615199882
44.0,1.0,166.43020985846755,24.159497464159355
44.0,2.0,162.7037133720551,22.367004690523224
44.0,3.0,168.5919293078056,21.450956213949805
44.0,4.0,165.8788848795251,21.719976058803837
44.0,5.0,170.5222346786248,21.55865347141334
44.0,6.0,169.24251612903225,22.10972254661852
44.0,7.0,161.8382372086968,33.18585841932827
44.0,8.0,168.01965403513495,27.104478852127855
44.0,9.0,167.0434265318263,20.818883299275278
44.0,10.0,163.37622211080472,21.626157380477316
44.0,11.0,165.7237243078519,22.64846525973153
44.0,12.0,164.3428834881117,24.202521213713176
44.0,13.0,164.18373972508115,22.072840369725412
44.0,14.0,167.41825503355705,28.952487617421998
44.0,15.0,155.46901341965068,31.01889575241617
44.0,16.0,164.09356993190153,24.973342634957127
44.0,17.0,169.48272068340668,20.994671590840603
44.0,18.0,172.18624807395994,20.43393009488981
44.0,19.0,168.78575721153845,21.514179727670758
45.0,0.0,165.22995365819406,33.98087129463464
45.0,1.0,166.87496935523413,23.69817274830541
45.0,2.0,161.45181509532514,22.109856299747435
45.0,3.0,166.23598644712595,21.29364214900999
45.0,4.0,164.0981850117096,21.48951645684254
45.0,5.0,169.8023125699366,20.775669824789787
45.0,6.0,168.3757366128619,21.313560620474206
45.0,7.0,160.2535831689678,32.587975228624764
45.0,8.0,166.3450367275423,27.361612185934888
45.0,9.0,165.87778219395867,20.397071063241363
45.0,10.0,163.59167554691908,20.75264708338141
45.0,11.0,164.2688179038449,21.32886883214374
45.0,12.0,165.19643093192335,23.373911442142212
45.0,13.0,162.71200665880556,21.403854998214396
45.0,14.0,166.08830081685005,28.114244685537564
45.0,15.0,155.02498656636217,31.06435259612484
45.0,16.0,164.90213018531952,24.667053874963372
45.0,17.0,168.902140077821,21.21478898515515
45.0,18.0,170.9941785252264,19.64406015459928
45.0,19.0,170.167137278462,19.93652743356823
46.0,0.0,164.72364812601083,33.413660033367854
46.0,1.0,166.61383709519137,23.661279614385723
46.0,2.0,160.09335855949897,22.777119987630837
46.0,3.0,164.13483748065246,21.219645182098155
46.0,4.0,162.42945827232796,22.054700773469264
46.0,5.0,169.2779915590864,20.940269886453414
46.0,6.0,166.98892161885246,21.754443975882275
46.0,7.0,159.0454635827424,32.1121461012898
46.0,8.0,163.98209236569275,28.000501587874453
46.0,9.0,163.49983420651236,21.137949333408002
46.0,10.0,162.75023398015847,21.186984804716403
46.0,11.0,162.29353233830847,22.56010112126573
46.0,12.0,164.11307560364165,24.634178203149265
46.0,13.0,161.42522882114102,22.95429884794396
46.0,14.0,163.80410549211527,28.131536074590876
46.0,15.0,153.9516000531138,31.878805608245138
46.0,16.0,166.54264744776515,25.095505872481993
46.0,17.0,167.8954881468264,21.896333922381316
46.0,18.0,170.0902478274863,20.01756787572402
46.0,19.0,169.66429808323878,19.910675136835813
47.0,0.0,163.73944452237342,33.786905588217714
47.0,1.0,167.17079635108482,23.51729624320521
47.0,2.0,159.546957715182,22.411535944567913
47.0,3.0,161.57749507256764,21.402655318212506
47.0,4.0,161.90814294083188,23.087219013744043
47.0,5.0,167.52832405689549,21.238542005446806
47.0,6.0,165.48227086533538,22.515718309271097
47.0,7.0,156.75268315445638,32.770320475087324
47.0,8.0,160.91066010383656,28.25522617604922
47.0,9.0,160.9000463054839,21.394167202462796
47.0,10.0,161.9261648296593,21.571852293988933
47.0,11.0,161.30844742960474,21.91379044738515
47.0,12.0,163.2085270288219,24.07118712796689
47.0,13.0,161.17232825742437,23.383445065624255
47.0,14.0,161.74614276897756,27.961474927651082
47.0,15.0,153.64098154639856,31.76872078529878
47.0,16.0,166.76708759270394,24.993474216564124
47.0,17.0,167.18754010008982,21.22452854850288
47.0,18.0,169.38436187399031,19.668223579595548
47.0,19.0,169.8278947682396,19.123283264110203
48.0,0.0,163.20966149506347,33.13148749721663
48.0,1.0,167.9711436584606,23.12713873210811
48.0,2.0,159.00325732899023,22.01590162230992
48.0,3.0,159.09872611464968,20.999755054616827
48.0,4.0,160.4572354848217,23.272694002602446
48.0,5.0,165.43528538742194,21.272133909030195
48.0,6.0,163.71863949077348,22.920860167076246
48.0,7.0,154.75375939849624,31.818367098152756
48.0,8.0,157.9015069237035,27.871522284390046
48.0,9.0,158.15973930970273,21.043178052919554
48.0,10.0,160.74673253705208,22.20953854653042
48.0,11.0,159.4251520248415,22.578684459167114
48.0,12.0,162.49521848851109,23.897440686944964
48.0,13.0,160.7232687170354,24.12530365469093
48.0,14.0,159.92963426505355,27.334606223447206
48.0,15.0,152.98623188405796,31.985543220795385
48.0,16.0,166.07224385658654,25.538053483954453
48.0,17.0,165.6530168276921,21.311346260752334
48.0,18.0,168.27457779490143,19.75042688296307
48.0,19.0,168.84645436249556,20.005841017869336
49.0,0.0,162.09439027836655,33.413150053245786
49.0,1.0,167.63594701487852,23.824986339053353
49.0,2.0,159.13758411184426,21.349809121024403
49.0,3.0,157.41354423527997,20.782208512187157
49.0,4.0,159.10679267572357,22.480134853129883
49.0,5.0,163.32187112763322,20.911492366152984
49.0,6.0,161.51364844712444,22.07769355584988
49.0,7.0,151.6654787520172,31.89556354673663
49.0,8.0,154.8556033012755,28.03874869583881
49.0,9.0,154.85808006426564,20.903925507004004
49.0,10.0,158.9609984399376,22.006413224968593
49.0,11.0,157.82759958613553,21.84264846728135
49.0,12.0,160.68826725699336,22.52571762484394
49.0,13.0,160.19542676646296,24.120539805918888
49.0,14.0,158.42093415869442,26.307787545994145
49.0,15.0,152.33136172450054,31.828874302517672
49.0,16.0,166.0431046149682,26.048973654349656
49.0,17.0,165.2390499297663,21.929725173659797
49.0,18.0,166.82747217806042,19.832697595841083
49.0,19.0,167.21519663087966,20.55509013908623
50.0,0.0,161.85544217687075,33.59867509463934
50.0,1.0,167.52614254968984,24.342037625097745
50.0,2.0,158.30117662354547,21.472388987535304
50.0,3.0,154.6278373360484,21.298126497942096
50.0,4.0,157.6447766506496,22.888022979923967
50.0,5.0,160.27088217149907,21.370737568141017
50.0,6.0,158.7357922961219,22.801888948429855
50.0,7.0,149.28923660502608,30.702302405627666
50.0,8.0,152.4997949138638,29.058304894808312
50.0,9.0,152.31396595630613,21.674339165317747
50.0,10.0,156.579848266349,22.058975045056464
50.0,11.0,156.77543311189265,22.176667720952548
50.0,12.0,158.8313423769994,22.92033311307179
50.0,13.0,158.9417667941016,24.63423492313447
50.0,14.0,156.5565419573029,26.049185323520433
50.0,15.0,151.20238330370663,32.44146023943048
50.0,16.0,166.61224352956953,25.52347036582847
50.0,17.0,164.72053850571046,22.22653269712339
50.0,18.0,164.97583024671982,20.21845924417488
50.0,19.0,165.48181872641226,20.55005261677396
51.0,0.0,161.0222679242607,34.48423614090877
51.0,1.0,166.7022589882278,24.985279623965535
51.0,2.0,157.2514958376691,21.539726966070685
51.0,3.0,152.9658898816711,20.64544081637013
51.0,4.0,157.8957448081872,22.034421555484652
51.0,5.0,158.32870513853592,21.476987920651858
51.0,6.0,156.53335092696443,22.457361226121648
51.0,7.0,147.495701419214,30.963086525012123
51.0,8.0,151.05636413565838,28.963646416627164
51.0,9.0,149.48561441247648,21.570675125627943
51.0,10.0,153.8655235223918,21.478866182201706
51.0,11.0,155.32070392015234,21.641588996408004
51.0,12.0,155.73181140766835,22.491867655809585
51.0,13.0,157.81811325928973,24.806795542046853
51.0,14.0,154.31559555020195,25.844613503579247
51.0,15.0,150.03107716618382,31.891824138860063
51.0,16.0,166.68603946393696,25.436725938397434
51.0,17.0,163.8275708656413,22.55242779560981
51.0,18.0,163.2705897145731,20.11570857662184
51.0,19.0,163.9478724040936,20.86051931749784
52.0,0.0,161.2044289376246,33.90181141448264
52.0,1.0,166.34004632608415,25.427157390857783
52.0,2.0,156.01379130887327,21.657487811701127
52.0,3.0,152.34570667312585,21.418740995285535
52.0,4.0,158.20941020543407,22.852632039648714
52.0,5.0,155.98200657690637,21.67280647589275
52.0,6.0,155.7843202557783,23.247700540688154
52.0,7.0,146.2147062850883,31.588106646657526
52.0,8.0,149.78306256481162,29.51747594438067
52.0,9.0,147.24614760746147,21.29844243926897
52.0,10.0,151.40331876622966,21.600603767069693
52.0,11.0,154.05187623436473,22.461496748367125
52.0,12.0,154.4133160692381,22.894898614847943
52.0,13.0,156.11196592938592,24.011816902887908
52.0,14.0,152.23824786324786,25.92589161801918
52.0,15.0,151.0224132231405,31.67760885240719
52.0,16.0,166.52805168310098,25.390810931261584
52.0,17.0,163.50247023055485,22.5947697362984
52.0,18.0,161.20427077462583,20.225189237996556
52.0,19.0,162.23796872169555,21.71755383353002
53.0,0.0,160.80028469750889,34.39922576185454
53.0,1.0,165.76626521796047,26.1896778000096
53.0,2.0,155.22292085304986,22.185222945563957
53.0,3.0,152.13471659306757,22.302378874257485
53.0,4.0,157.8111144852718,23.216147984594457
53.0,5.0,153.45221779217542,21.62019576989873
53.0,6.0,154.2313994090787,23.86309410188143
53.0,7.0,145.34302484302484,31.515255024924592
53.0,8.0,147.7729572388939,30.390724006096107
53.0,9.0,144.8857897231061,20.367659068551948
53.0,10.0,149.81812376269238,21.811059883859492
53.0,11.0,151.87826770621766,22.32245069678227
53.0,12.0,152.46363388722418,22.785782430994892
53.0,13.0,154.61098840419658,23.522372556229964
53.0,14.0,151.6890370689037,25.565107097812543
53.0,15.0,149.4149979841419,32.18652065868486
53.0,16.0,165.9950262315187,24.763505838816553
53.0,17.0,164.5290649762282,21.87095480182525
53.0,18.0,160.05077662029817,19.777801103636016
53.0,19.0,160.79245631306915,20.501827768815502
54.0,0.0,161.40958434509355,33.88802700178586
54.0,1.0,165.48589321028345,25.60984005784112
54.0,2.0,154.54454422120293,21.73542974157041
54.0,3.0,152.6670719844358,22.37513570566566
54.0,4.0,157.5055275764648,23.077575687274912
54.0,5.0,152.00850797622772,21.861040430474958
54.0,6.0,153.59919137466306,23.554164210118543
54.0,7.0,145.78924657534247,31.535592537522174
54.0,8.0,147.4913432002234,30.47432657474292
54.0,9.0,143.35572291200216,19.99925357310621
54.0,10.0,149.28041130440405,22.33442984616647
54.0,11.0,150.60759493670886,23.25798582009716
54.0,12.0,152.6531085784481,24.029784503719142
54.0,13.0,153.36236208451876,23.879272928808774
54.0,14.0,150.3128913841503,26.110943887791006
54.0,15.0,147.94459551325627,32.63216899190849
54.0,16.0,164.99735306094746,24.688771157246382
54.0,17.0,164.48633603238866,22.086840145841943
54.0,18.0,158.5232261675269,20.745600137583143
54.0,19.0,159.97114077369918,20.684434936517295
55.0,0.0,162.46657112146184,33.843894330846055
55.0,1.0,164.69018567639256,26.05887099991985
55.0,2.0,153.402444545043,21.224932089343845
55.0,3.0,153.79351338169846,23.38432760222168
55.0,4.0,158.34261030546128,23.521258547894437
55.0,5.0,151.8624514350169,22.489695013683303
55.0,6.0,154.46635589785163,24.717090974072818
55.0,7.0,145.6166254805052,32.22686503723674
55.0,8.0,145.5795637842766,30.667097914781888
55.0,9.0,142.35462824520866,19.506598301991044
55.0,10.0,147.9982397809505,22.23177542645447
55.0,11.0,149.95641869651087,23.417530203136653
55.0,12.0,152.6913873971858,25.250211279397586
55.0,13.0,151.86978508217447,24.48474586335618
55.0,14.0,149.34026574234545,25.656257503613414
55.0,15.0,146.74851867162738,32.31032363573201
55.0,16.0,163.90852419026967,24.667879991395388
55.0,17.0,164.566079715212,21.876515082540788
55.0,18.0,157.610980294956,20.77351881110897
55.0,19.0,159.06124098482965,21.268303961447806
56.0,0.0,162.21730324074073,34.10688708888803
56.0,1.0,163.91250499400718,26.687032397770295
56.0,2.0,152.4631674678446,21.499500125551414
56.0,3.0,155.08311973636032,24.699441665432378
56.0,4.0,159.2253164556962,24.374634450283395
56.0,5.0,152.00563909774436,24.152187554946178
56.0,6.0,154.20209438324494,25.790944382690295
56.0,7.0,147.00297104954052,33.12015781998822
56.0,8.0,144.3963919696757,29.896715572650358
56.0,9.0,141.8173960389301,19.15899558413378
56.0,10.0,147.03712919913562,22.45737228657763
56.0,11.0,149.55041878256282,23.7244622517933
56.0,12.0,152.46107089195465,25.598302118102083
56.0,13.0,150.4187240627418,24.2513889944817
56.0,14.0,148.13437590501013,25.39120588132344
56.0,15.0,145.15128896260973,32.93495352602156
56.0,16.0,163.1176110884631,24.96585712447925
56.0,17.0,164.2640631967892,22.091383087768364
56.0,18.0,156.85880017370803,20.90922099517799
56.0,19.0,158.1074920595379,21.354212599840515
57.0,0.0,161.77921048840224,33.99864218428569
57.0,1.0,162.65597648159283,27.137598085176027
57.0,2.0,153.23980392156864,21.762489704339526
57.0,3.0,154.92597117029075,25.025755456630534
57.0,4.0,160.26741085271317,25.42225470078359
57.0,5.0,152.89356717740915,25.165731636088225
57.0,6.0,155.27112103980502,25.88940155608622
57.0,7.0,150.32387114729005,33.03549823852559
57.0,8.0,143.6822330715347,30.348488802071547
57.0,9.0,142.37578968820054,20.05641308810031
57.0,10.0,147.44757496478164,23.21849830854631
57.0,11.0,149.71182412358883,23.938494162323373
57.0,12.0,152.81119357254715,26.565257485580446
57.0,13.0,150.77319367250962,26.090904375118082
57.0,14.0,147.18713747099767,24.69608484349522
57.0,15.0,145.01579169006177,32.83787938909878
57.0,16.0,161.87798784604996,25.113003919014766
57.0,17.0,165.28911324030608,21.12451814797726
57.0,18.0,155.78339305572717,20.525426387431
57.0,19.0,157.47046779997518,21.754503768523808
58.0,0.0,162.3322179384593,33.697264283386644
58.0,1.0,162.6072103699703,27.38809597439469
58.0,2.0,153.11822274417693,21.1182112525033
58.0,3.0,155.41517471292752,24.08570498693345
58.0,4.0,160.6869176295192,25.501495166693832
58.0,5.0,152.33276015794166,25.063529429479996
58.0,6.0,156.78622279476573,26.60961089514042
58.0,7.0,152.43855724870684,33.57312815959562
58.0,8.0,142.17748643123986,31.084578342415192
58.0,9.0,143.9469332429685,22.017684043107437
58.0,10.0,147.544767049291,23.936762314574082
58.0,11.0,150.54340323865145,25.261508052928463
58.0,12.0,154.55712923873077,27.762954948583886
58.0,13.0,150.42452085277438,27.01760006112165
58.0,14.0,146.11038631586578,23.916716774675667
58.0,15.0,146.57870206906293,33.71740911550481
58.0,16.0,161.20347544958577,24.94628742030018
58.0,17.0,165.09807355516637,20.40729423419462
58.0,18.0,155.19588650724816,20.098876831461656
58.0,19.0,157.32216095657023,22.03973404782687
59.0,0.0,162.27928190907102,33.908869663906756
59.0,1.0,163.57604652735512,28.082252743754847
59.0,2.0,154.67201309328968,22.357679781474708
59.0,3.0,156.01019273535954,25.015055163157776
59.0,4.0,161.2101246975619,26.208294510295094
59.0,5.0,153.49246553382494,26.385965287174105
