frame,index,packing,stdev
39.0,18.0,0.4721919632050351,
39.0,19.0,0.49216291454853545,
40.0,0.0,0.44580610021786493,
40.0,1.0,0.48701888162672474,
40.0,2.0,0.47155652384410557,
40.0,3.0,0.5187605906560155,
40.0,4.0,0.5172778988138466,
40.0,5.0,0.4950677801984992,
40.0,6.0,0.4550653594771242,
40.0,7.0,0.4682885499878964,
40.0,8.0,0.44629024449285887,
40.0,9.0,0.44989106753812635,
40.0,10.0,0.4814209634471072,
40.0,11.0,0.46614015976761075,
40.0,12.0,0.4509198741224885,
40.0,13.0,0.44178165093197774,
40.0,14.0,0.46638223190510775,
40.0,15.0,0.44435366739288307,
40.0,16.0,0.46123819898329704,
40.0,17.0,0.45654805131929316,
40.0,18.0,0.47488501573468894,
40.0,19.0,0.4944323408375696,
41.0,0.0,0.43805979181796173,
41.0,1.0,0.4980331638828371,
41.0,2.0,0.46250907770515615,
41.0,3.0,0.5141309610263859,
41.0,4.0,0.5197591382231905,
41.0,5.0,0.4865649963689179,
41.0,6.0,0.4660191236988623,
41.0,7.0,0.4640825465988865,
41.0,8.0,0.4512224642943597,
41.0,9.0,0.45337085451464537,
41.0,10.0,0.4824800290486565,
41.0,11.0,0.46423384168482207,
41.0,12.0,0.4623275236020334,
41.0,13.0,0.43240135560397,
41.0,14.0,0.46036068748487047,
41.0,15.0,0.44495884773662553,
41.0,16.0,0.46526264826918423,
41.0,17.0,0.46166182522391674,
41.0,18.0,0.4717683369644154,
41.0,19.0,0.4962478818687969,
42.0,0.0,0.4357601065117405,
42.0,1.0,0.4980331638828371,
42.0,2.0,0.4638404744613895,
42.0,3.0,0.5157952069716776,
42.0,4.0,0.5220588235294118,
42.0,5.0,0.48768458000484144,
42.0,6.0,0.4677438876785282,
42.0,7.0,0.46402202856451225,
42.0,8.0,0.45028443476155894,
42.0,9.0,0.45394577584120066,
42.0,10.0,0.4834785766158315,
42.0,11.0,0.4660191236988623,
42.0,12.0,0.46250907770515615,
42.0,13.0,0.43515492616799806,
42.0,14.0,0.4559731299927378,
42.0,15.0,0.4461994674412975,
42.0,16.0,0.4620551924473493,
42.0,17.0,0.46420358266763495,
42.0,18.0,0.4727366255144033,
42.0,19.0,0.4980936819172113,
43.0,0.0,0.4337932703945776,
43.0,1.0,0.4962478818687969,
43.0,2.0,0.46435487775357054,
43.0,3.0,0.5121036068748487,
43.0,4.0,0.5180343742435246,
43.0,5.0,0.48629266521423387,
43.0,6.0,0.4698317598644396,
43.0,7.0,0.46381021544420237,
43.0,8.0,0.4500121036068748,
43.0,9.0,0.455519244734931,
43.0,10.0,0.4805737109658678,
43.0,11.0,0.46526264826918423,
43.0,12.0,0.45999757927862506,
43.0,13.0,0.43684943113047686,
43.0,14.0,0.4541273299443234,
43.0,15.0,0.44601791333817475,
43.0,16.0,0.4629932219801501,
43.0,17.0,0.4647785039941903,
43.0,18.0,0.47083030743161464,
43.0,19.0,0.5017247639796659,
44.0,0.0,0.43173565722585333,
44.0,1.0,0.49600580973129993,
44.0,2.0,0.4636589203582668,
44.0,3.0,0.5136468167513919,
44.0,4.0,0.5199104333091261,
44.0,5.0,0.485838779956427,
44.0,6.0,0.4690147664003873,
44.0,7.0,0.46483902202856453,
44.0,8.0,0.449558218349068,
44.0,9.0,0.45778867102396514,
44.0,10.0,0.48281287823771485,
44.0,11.0,0.4666848220769789,
44.0,12.0,0.4594226579520697,
44.0,13.0,0.43805979181796173,
44.0,14.0,0.4508593560881143,
44.0,15.0,0.4487109658678286,
44.0,16.0,0.46211571048172356,
44.0,17.0,0.4675623335754055,
44.0,18.0,0.4713144517066086,
44.0,19.0,0.5035100459937061,
45.0,0.0,0.43094892277898816,
45.0,1.0,0.49370612442507866,
45.0,2.0,0.4634471072379569,
45.0,3.0,0.5090474461389494,
45.0,4.0,0.5168240135560397,
45.0,5.0,0.4867465504720407,
45.0,6.0,0.47240377632534497,
45.0,7.0,0.460239651416122,
45.0,8.0,0.44901355603969983,
45.0,9.0,0.4567901234567901,
45.0,10.0,0.4827221011861535,
45.0,11.0,0.4651113531832486,
45.0,12.0,0.45781893004115226,
45.0,13.0,0.43624425078673446,
45.0,14.0,0.44822682159283467,
45.0,15.0,0.4504962478818688,
45.0,16.0,0.4588174776083273,
45.0,17.0,0.46659404502541757,
45.0,18.0,0.46780440571290244,
45.0,19.0,0.5036613410796418,
46.0,0.0,0.4303134834180586,
46.0,1.0,0.4933430162188332,
46.0,2.0,0.46381021544420237,
46.0,3.0,0.5082909707092713,
46.0,4.0,0.5166727184701041,
46.0,5.0,0.48753328491890585,
46.0,6.0,0.47252481239409344,
46.0,7.0,0.4565783103364803,
46.0,8.0,0.44946744129750665,
46.0,9.0,0.45627572016460904,
46.0,10.0,0.48496126845800047,
46.0,11.0,0.4683188090050835,
46.0,12.0,0.45866618252239166,
46.0,13.0,0.43969377874606635,
46.0,14.0,0.44517066085693535,
46.0,15.0,0.455761316872428,
46.0,16.0,0.45763737593802956,
46.0,17.0,0.4748244977003147,
46.0,18.0,0.4700738320019366,
46.0,19.0,0.5067477608327281,
47.0,0.0,0.4314330670539821,
47.0,1.0,0.49092229484386346,
47.0,2.0,0.4629932219801501,
47.0,3.0,0.5066267247639796,
47.0,4.0,0.5165214233841685,
47.0,5.0,0.4892883079157589,
47.0,6.0,0.47276688453159044,
47.0,7.0,0.45391551682401354,
47.0,8.0,0.44877148390220284,
47.0,9.0,0.4574255628177197,
47.0,10.0,0.4831759864439603,
47.0,11.0,0.46853062212539337,
47.0,12.0,0.4556402808036795,
47.0,13.0,0.43914911643669813,
47.0,14.0,0.44126724763979663,
47.0,15.0,0.4574860808520939,
47.0,16.0,0.45288671023965144,
47.0,17.0,0.4716170418784798,
47.0,18.0,0.46825829097070926,
47.0,19.0,0.5072319051077221,
48.0,0.0,0.4290728637133866,
48.0,1.0,0.4855059307673687,
48.0,2.0,0.46447591382231906,
48.0,3.0,0.5035705640280803,
48.0,4.0,0.5133442265795207,
48.0,5.0,0.489318566932946,
48.0,6.0,0.47061849431130476,
48.0,7.0,0.45073832001936576,
48.0,8.0,0.4457758412006778,
48.0,9.0,0.45500484144274994,
48.0,10.0,0.4838719438392641,
48.0,11.0,0.4677438876785282,
48.0,12.0,0.4556402808036795,
48.0,13.0,0.4417513919147906,
48.0,14.0,0.4351851851851852,
48.0,15.0,0.45933188090050836,
48.0,16.0,0.4506778019849915,
48.0,17.0,0.472918179617526,
48.0,18.0,0.4712236746550472,
48.0,19.0,0.511195836359235,
49.0,0.0,0.42828612926652143,
49.0,1.0,0.48199588477366256,
49.0,2.0,0.4631747760832728,
49.0,3.0,0.5031166787702736,
49.0,4.0,0.5122851609779714,
49.0,5.0,0.48838053740014525,
49.0,6.0,0.4666848220769789,
49.0,7.0,0.4500121036068748,
49.0,8.0,0.44362745098039214,
49.0,9.0,0.45200919874122486,
49.0,10.0,0.48490075042362624,
49.0,11.0,0.4679254417816509,
49.0,12.0,0.4510711692084241,
49.0,13.0,0.4406620672960542,
49.0,14.0,0.430162188332123,
49.0,15.0,0.46042120551924476,
49.0,16.0,0.4471677559912854,
49.0,17.0,0.473916727184701,
49.0,18.0,0.4758230452674897,
49.0,19.0,0.5101367707576858,
50.0,0.0,0.42701525054466233,
50.0,1.0,0.4780319535221496,
50.0,2.0,0.46547446138949405,
50.0,3.0,0.5052348099733721,
50.0,4.0,0.5100762527233116,
50.0,5.0,0.49049866860324376,
50.0,6.0,0.46269063180827885,
50.0,7.0,0.44671387073347857,
50.0,8.0,0.44262890341321715,
50.0,9.0,0.4515250544662309,
50.0,10.0,0.48260106511740497,
50.0,11.0,0.46459694989106753,
50.0,12.0,0.44834785766158314,
50.0,13.0,0.44323408375695955,
50.0,14.0,0.4294662309368192,
50.0,15.0,0.4596042120551925,
50.0,16.0,0.451282982328734,
50.0,17.0,0.47424957637375936,
50.0,18.0,0.48199588477366256,
50.0,19.0,0.5051137739046235,
51.0,0.0,0.426682401355604,
51.0,1.0,0.4755204550956185,
51.0,2.0,0.46526264826918423,
51.0,3.0,0.5012103606874849,
51.0,4.0,0.5055979181796175,
51.0,5.0,0.4881687242798354,
51.0,6.0,0.45863592350520455,
51.0,7.0,0.44347615589445655,
51.0,8.0,0.4407528443476156,
51.0,9.0,0.45013313967562335,
51.0,10.0,0.48175381263616557,
51.0,11.0,0.46081457274267734,
51.0,12.0,0.44668361171629145,
51.0,13.0,0.44135802469135804,
51.0,14.0,0.42704550956184945,
51.0,15.0,0.4595739530380053,
51.0,16.0,0.44931614621157107,
51.0,17.0,0.4760953764221738,
51.0,18.0,0.48129992737835875,
51.0,19.0,0.5055979181796175,
52.0,0.0,0.424957637375938,
52.0,1.0,0.4702856451222464,
52.0,2.0,0.4651416122004357,
52.0,3.0,0.49969740982812877,
52.0,4.0,0.5022694262890341,
52.0,5.0,0.48768458000484144,
52.0,6.0,0.454278625030259,
52.0,7.0,0.44196320503510045,
52.0,8.0,0.43769668361171626,
52.0,9.0,0.4477124183006536,
52.0,10.0,0.4777596223674655,
52.0,11.0,0.4596344710723796,
52.0,12.0,0.4440208182038247,
52.0,13.0,0.44051077221011864,
52.0,14.0,0.42483660130718953,
52.0,15.0,0.4576676349552167,
52.0,16.0,0.44495884773662553,
52.0,17.0,0.4777293633502784,
52.0,18.0,0.48320624546114743,
52.0,19.0,0.5011195836359235,
53.0,0.0,0.42513919147906076,
53.0,1.0,0.46229726458484627,
53.0,2.0,0.46680585814572745,
53.0,3.0,0.5002118131203098,
53.0,4.0,0.49821471798595984,
53.0,5.0,0.4857177438876785,
53.0,6.0,0.4506172839506173,
53.0,7.0,0.4433551198257081,
53.0,8.0,0.4366073589929799,
53.0,9.0,0.44695594287097556,
53.0,10.0,0.47382595013313966,
53.0,11.0,0.46184337932703945,
53.0,12.0,0.44432340837569595,
53.0,13.0,0.4383926410070201,
53.0,14.0,0.4220225127087872,
53.0,15.0,0.45031469377874606,
53.0,16.0,0.4441115952553861,
53.0,17.0,0.4773359961268458,
53.0,18.0,0.485082304526749,
53.0,19.0,0.49176954732510286,
54.0,0.0,0.4236867586540789,
54.0,1.0,0.45902929072863713,
54.0,2.0,0.4683793270394578,
54.0,3.0,0.49770031469377873,
54.0,4.0,0.49267731784071656,
54.0,5.0,0.48369038973614137,
54.0,6.0,0.44904381505688695,
54.0,7.0,0.44178165093197774,
54.0,8.0,0.43343016218833214,
54.0,9.0,0.44598765432098764,
54.0,10.0,0.4678951827644638,
54.0,11.0,0.4613592350520455,
54.0,12.0,0.4433853788428952,
54.0,13.0,0.4360626966836117,
54.0,14.0,0.42038852578068264,
54.0,15.0,0.4451101428225611,
54.0,16.0,0.44583635923505205,
54.0,17.0,0.47833454369402084,
54.0,18.0,0.48659525538610504,
54.0,19.0,0.48965141612200436,
55.0,0.0,0.4222645848462842,
55.0,1.0,0.45630597918179616,
55.0,2.0,0.4678951827644638,
55.0,3.0,0.4963386589203583,
55.0,4.0,0.49034737351730817,
55.0,5.0,0.4828733962720891,
55.0,6.0,0.4478939724037763,
55.0,7.0,0.4408133623819898,
55.0,8.0,0.4314633260711692,
55.0,9.0,0.4452311788913096,
55.0,10.0,0.4641430646332607,
55.0,11.0,0.4596344710723796,
55.0,12.0,0.44514040183974823,
55.0,13.0,0.43082788671023964,
55.0,14.0,0.4190268700072622,
55.0,15.0,0.43917937545388525,
55.0,16.0,0.446562575647543,
55.0,17.0,0.47600459937061246,
55.0,18.0,0.488320019365771,
55.0,19.0,0.48668603243766645,
56.0,0.0,0.41830065359477125,
56.0,1.0,0.45442992011619465,
56.0,2.0,0.4658073105785524,
56.0,3.0,0.4958242556281772,
56.0,4.0,0.49004478334543694,
56.0,5.0,0.4829339143064633,
56.0,6.0,0.44498910675381265,
56.0,7.0,0.43793875574921326,
56.0,8.0,0.43106995884773663,
56.0,9.0,0.44459573953038006,
56.0,10.0,0.46208545146453645,
56.0,11.0,0.4588174776083273,
56.0,12.0,0.44305252965383685,
56.0,13.0,0.4301924473493101,
56.0,14.0,0.4179375453885258,
56.0,15.0,0.4378177196804648,
56.0,16.0,0.4453522149600581,
56.0,17.0,0.4749757927862503,
56.0,18.0,0.4877450980392157,
56.0,19.0,0.48586903897361416,
57.0,0.0,0.4200556765916243,
57.0,1.0,0.45288671023965144,
57.0,2.0,0.46296296296296297,
57.0,3.0,0.49540062938755747,
57.0,4.0,0.48792665214233844,
57.0,5.0,0.47791091745340114,
57.0,6.0,0.4469862018881627,
57.0,7.0,0.4349128540305011,
57.0,8.0,0.42765068990559185,
57.0,9.0,0.44544299201161947,
57.0,10.0,0.4510711692084241,
57.0,11.0,0.4583333333333333,
57.0,12.0,0.4444141854272573,
57.0,13.0,0.4246550472040668,
57.0,14.0,0.4173323650447833,
57.0,15.0,0.43113047688211087,
57.0,16.0,0.4481360445412733,
57.0,17.0,0.4705579762769305,
57.0,18.0,0.4897724521907528,
57.0,19.0,0.48771483902202856,
58.0,0.0,0.41597070927136287,
58.0,1.0,0.44819656257564755,
58.0,2.0,0.46377995642701525,
58.0,3.0,0.4901355603969983,
58.0,4.0,0.48710965867828615,
58.0,5.0,0.47512708787218594,
58.0,6.0,0.44629024449285887,
58.0,7.0,0.4328854998789639,
58.0,8.0,0.4292846768336964,
58.0,9.0,0.44647179859598163,
58.0,10.0,0.4481360445412733,
58.0,11.0,0.4559428709755507,
58.0,12.0,0.4443839264100702,
58.0,13.0,0.4215383684337933,
58.0,14.0,0.41748366013071897,
58.0,15.0,0.42849794238683125,
58.0,16.0,0.44925562817719683,
58.0,17.0,0.4665032679738562,
58.0,18.0,0.4884410554345195,
58.0,19.0,0.48841079641733237,
59.0,0.0,0.41463931251512953,
59.0,1.0,0.4474400871459695,
59.0,2.0,0.4622064875332849,
59.0,3.0,0.48983297022512706,
59.0,4.0,0.4877450980392157,
59.0,5.0,0.47188937303316386,
59.0,6.0,0.44601791333817475,
59.0,7.0,0.43064633260711693,
59.0,8.0,0.42982933914306465,
59.0,9.0,0.44538247397724523,
59.0,10.0,0.4457153231663036,
59.0,11.0,0.4531893004115226,
59.0,12.0,0.4446865165819414,
59.0,13.0,0.41869402081820384,
59.0,14.0,0.41651537158073104,
59.0,15.0,0.42532074558218347,
59.0,16.0,0.44541273299443235,
59.0,17.0,0.46353788428951825,
59.0,18.0,0.48835027838295814,
59.0,19.0,0.4887436456063907,
60.0,0.0,0.4065904139433551,
60.0,1.0,0.4485294117647059,
60.0,2.0,0.46033042846768335,
60.0,3.0,0.4906802227063665,
60.0,4.0,0.48556644880174293,
60.0,5.0,0.47446138949406924,
60.0,6.0,0.4439905591866376,
60.0,7.0,0.43110021786492375,
60.0,8.0,0.42901234567901236,
60.0,9.0,0.44471677559912853,
60.0,10.0,0.4457455821834907,
60.0,11.0,0.4513132413459211,
60.0,12.0,0.44108569353667393,
60.0,13.0,0.4185729847494553,
60.0,14.0,0.41506293875574923,
60.0,15.0,0.4226579520697168,
60.0,16.0,0.44150931977729363,
60.0,17.0,0.46629145485354634,
60.0,18.0,0.48768458000484144,
60.0,19.0,0.48532437666424594,
61.0,0.0,0.406802227063665,
61.0,1.0,0.4439603001694505,
61.0,2.0,0.454520697167756,
61.0,3.0,0.4856874848704914,
61.0,4.0,0.48707939966109903,
61.0,5.0,0.46907528443476154,
61.0,6.0,0.4500726216412491,
61.0,7.0,0.4290426046961995,
61.0,8.0,0.42913338174776083,
61.0,9.0,0.44281045751633985,
61.0,10.0,0.44150931977729363,
61.0,11.0,0.4478939724037763,
61.0,12.0,0.445079883805374,
61.0,13.0,0.41140159767610746,
61.0,14.0,0.4141249092229484,
61.0,15.0,0.42426167998063424,
61.0,16.0,0.4385136770757686,
61.0,17.0,0.4597857661583152,
61.0,18.0,0.4831759864439603,
61.0,19.0,0.48813846526264826,
62.0,0.0,0.4015371580731058,
62.0,1.0,0.44326434277414667,
62.0,2.0,0.4534011135318325,
62.0,3.0,0.4888344226579521,
62.0,4.0,0.4910735899297991,
62.0,5.0,0.4692568385378843,
62.0,6.0,0.4499515855725006,
62.0,7.0,0.4304950375211813,
62.0,8.0,0.42513919147906076,
62.0,9.0,0.443839264100702,
62.0,10.0,0.4411764705882353,
62.0,11.0,0.44792423142096344,
62.0,12.0,0.44471677559912853,
62.0,13.0,0.4118252239167272,
62.0,14.0,0.41037279109174535,
62.0,15.0,0.4225671750181554,
62.0,16.0,0.4342471556523844,
62.0,17.0,0.4566388283708545,
62.0,18.0,0.4788489469862019,
62.0,19.0,0.4881989832970225,
63.0,0.0,0.4014161220043573,
63.0,1.0,0.44247760832728156,
63.0,2.0,0.4525841200677802,
63.0,3.0,0.4874122488501573,
63.0,4.0,0.4895303800532559,
63.0,5.0,0.46931735657225854,
63.0,6.0,0.45306826434277414,
63.0,7.0,0.43470104091019124,
63.0,8.0,0.4258654078915517,
63.0,9.0,0.4429617526022755,
63.0,10.0,0.44290123456790126,
63.0,11.0,0.449800290486565,
63.0,12.0,0.4448075526506899,
63.0,13.0,0.41079641733236505,
63.0,14.0,0.4046235778261922,
63.0,15.0,0.4213568143306705,
63.0,16.0,0.42834664730089567,
63.0,17.0,0.4566085693536674,
63.0,18.0,0.4781832486080852,
63.0,19.0,0.49213265553134833,
64.0,0.0,0.4007201646090535,
64.0,1.0,0.44072258533042846,
64.0,2.0,0.4500121036068748,
64.0,3.0,0.4848704914064391,
64.0,4.0,0.4909525538610506,
64.0,5.0,0.46865165819414184,
64.0,6.0,0.45306826434277414,
64.0,7.0,0.4374546114742193,
64.0,8.0,0.4284071653352699,
64.0,9.0,0.443597191963205,
64.0,10.0,0.44568506414911646,
64.0,11.0,0.4469862018881627,
64.0,12.0,0.44365770999757925,
64.0,13.0,0.41143185669329463,
64.0,14.0,0.40374606632776566,
64.0,15.0,0.42123577826192204,
64.0,16.0,0.42447349310094407,
64.0,17.0,0.4557915758896151,
64.0,18.0,0.47745703219559427,
64.0,19.0,0.49561244250786735,
65.0,0.0,0.3989348825950133,
65.0,1.0,0.4393911885741951,
65.0,2.0,0.4457758412006778,
65.0,3.0,0.47851609779714355,
65.0,4.0,0.49394819656257566,
65.0,5.0,0.46632171387073346,
65.0,6.0,0.45545872670055676,
65.0,7.0,0.4382110869038974,
65.0,8.0,0.43554829339143064,
65.0,9.0,0.43878600823045266,
65.0,10.0,0.44931614621157107,
65.0,11.0,0.44647179859598163,
65.0,12.0,0.44474703461631565,
65.0,13.0,0.4140946502057613,
65.0,14.0,0.40622730573710963,
65.0,15.0,0.4186637618010167,
65.0,16.0,0.414760348583878,
65.0,17.0,0.4536431856693295,
65.0,18.0,0.4737654320987654,
65.0,19.0,0.49176954732510286,
66.0,0.0,0.39478939724037765,
66.0,1.0,0.4375453885257807,
66.0,2.0,0.4436879690147664,
66.0,3.0,0.47657952069716775,
66.0,4.0,0.49325223916727184,
66.0,5.0,0.46804647785039943,
66.0,6.0,0.45476276930525295,
66.0,7.0,0.4366981360445413,
66.0,8.0,0.4363350278382958,
66.0,9.0,0.4423263132413459,
66.0,10.0,0.4511014282256112,
66.0,11.0,0.44949770031469377,
66.0,12.0,0.44332486080852096,
66.0,13.0,0.4144880174291939,
66.0,14.0,0.4074376664245945,
66.0,15.0,0.4168784797869765,
66.0,16.0,0.41418542725732266,
66.0,17.0,0.45264463810215444,
66.0,18.0,0.47361413701282984,
66.0,19.0,0.49007504236262406,
67.0,0.0,0.3936092955700799,
67.0,1.0,0.43470104091019124,
67.0,2.0,0.4363350278382958,
67.0,3.0,0.473916727184701,
67.0,4.0,0.4922234325829097,
67.0,5.0,0.4681675139191479,
67.0,6.0,0.4568809005083515,
67.0,7.0,0.43769668361171626,
67.0,8.0,0.4427499394819656,
67.0,9.0,0.44135802469135804,
67.0,10.0,0.4517066085693537,
67.0,11.0,0.44541273299443235,
67.0,12.0,0.4444747034616316,
67.0,13.0,0.4151839748244977,
67.0,14.0,0.4072258533042847,
67.0,15.0,0.41651537158073104,
67.0,16.0,0.4077099975792786,
67.0,17.0,0.45052650689905593,
67.0,18.0,0.469438392641007,
67.0,19.0,0.48771483902202856,
68.0,0.0,0.39006899055918665,
68.0,1.0,0.4344287097555071,
68.0,2.0,0.4333393851367708,
68.0,3.0,0.4744311304768821,
68.0,4.0,0.49116436698136046,
68.0,5.0,0.4692870975550714,
68.0,6.0,0.45754659888646815,
68.0,7.0,0.43690994916485115,
68.0,8.0,0.44877148390220284,
68.0,9.0,0.43920963447107236,
68.0,10.0,0.45070806100217864,
68.0,11.0,0.44583635923505205,
68.0,12.0,0.44538247397724523,
68.0,13.0,0.4166969256838538,
68.0,14.0,0.40858750907770514,
68.0,15.0,0.4175139191479061,
68.0,16.0,0.4036552892762043,
68.0,17.0,0.45079883805374,
68.0,18.0,0.46865165819414184,
68.0,19.0,0.4890462357782619,
69.0,0.0,0.3857419511014282,
69.0,1.0,0.4342168966351973,
69.0,2.0,0.4310094408133624,
69.0,3.0,0.47509682885499877,
69.0,4.0,0.49134592108448316,
69.0,5.0,0.47188937303316386,
69.0,6.0,0.45715323166303556,
69.0,7.0,0.4386952311788913,
69.0,8.0,0.4508593560881143,
69.0,9.0,0.4412975066569838,
69.0,10.0,0.4508593560881143,
69.0,11.0,0.4481360445412733,
69.0,12.0,0.4527354151537158,
69.0,13.0,0.42020697167755994,
69.0,14.0,0.40979786976519,
69.0,15.0,0.4168179617526023,
69.0,16.0,0.4047143548777536,
69.0,17.0,0.4518579036552893,
69.0,18.0,0.4696502057613169,
69.0,19.0,0.48756354393609297,
70.0,0.0,0.3838053740014524,
70.0,1.0,0.429678044057129,
70.0,2.0,0.42147785039941904,
70.0,3.0,0.4702856451222464,
70.0,4.0,0.49297990801258773,
70.0,5.0,0.46783466473008956,
70.0,6.0,0.4628116678770274,
70.0,7.0,0.4389070442992012,
70.0,8.0,0.45264463810215444,
70.0,9.0,0.44281045751633985,
70.0,10.0,0.45309852335996126,
70.0,11.0,0.44901355603969983,
70.0,12.0,0.45739530380053256,
70.0,13.0,0.41830065359477125,
70.0,14.0,0.4095860566448802,
70.0,15.0,0.4196320503510046,
70.0,16.0,0.40286855482933914,
70.0,17.0,0.4535826676349552,
70.0,18.0,0.46974098281287824,
70.0,19.0,0.4914366981360445,
71.0,0.0,0.38093076736867587,
71.0,1.0,0.425441781650932,
71.0,2.0,0.4202977487291213,
71.0,3.0,0.46853062212539337,
71.0,4.0,0.48532437666424594,
71.0,5.0,0.47155652384410557,
71.0,6.0,0.4666545630597918,
71.0,7.0,0.4402081820382474,
71.0,8.0,0.45070806100217864,
71.0,9.0,0.4420237230694747,
71.0,10.0,0.4570019365771,
71.0,11.0,0.4500121036068748,
71.0,12.0,0.4638404744613895,
71.0,13.0,0.41914790607601066,
71.0,14.0,0.4115831517792302,
71.0,15.0,0.4162732994432341,
71.0,16.0,0.4019910433309126,
71.0,17.0,0.4525841200677802,
71.0,18.0,0.4660493827160494,
71.0,19.0,0.4963689179375454,
72.0,0.0,0.3758169934640523,
72.0,1.0,0.4232933914306463,
72.0,2.0,0.4173021060275962,
72.0,3.0,0.4653836843379327,
72.0,4.0,0.4826918421689664,
72.0,5.0,0.47421931735657225,
72.0,6.0,0.4655652384410554,
72.0,7.0,0.4421447591382232,
72.0,8.0,0.44671387073347857,
72.0,9.0,0.44695594287097556,
72.0,10.0,0.4540970709271363,
72.0,11.0,0.4503449527959332,
72.0,12.0,0.4638707334785766,
72.0,13.0,0.41890583393851366,
72.0,14.0,0.41185548293391433,
72.0,15.0,0.41164366981360445,
72.0,16.0,0.4046840958605665,
72.0,17.0,0.4537944807552651,
72.0,18.0,0.4680162188332123,
72.0,19.0,0.4991830065359477,
73.0,0.0,0.37490922294843865,
73.0,1.0,0.42958726700556765,
73.0,2.0,0.4235354635681433,
73.0,3.0,0.46589808763011376,
73.0,4.0,0.4822682159283466,
73.0,5.0,0.48338779956427014,
73.0,6.0,0.46847010409101913,
73.0,7.0,0.4518881626724764,
73.0,8.0,0.4472585330428468,
73.0,9.0,0.4525538610505931,
73.0,10.0,0.4562454611474219,
73.0,11.0,0.458756959573953,
73.0,12.0,0.47231299927378356,
73.0,13.0,0.42426167998063424,
73.0,14.0,0.4200254175744372,
73.0,15.0,0.4047748729121278,
73.0,16.0,0.41161341079641733,
73.0,17.0,0.45209997579278627,
73.0,18.0,0.47685185185185186,
73.0,19.0,0.5015129508593561,
74.0,0.0,0.3682219801500847,
74.0,1.0,0.411522633744856,
74.0,2.0,0.42356572258533043,
74.0,3.0,0.4518881626724764,
74.0,4.0,0.47978697651900265,
74.0,5.0,0.4752481239409344,
74.0,6.0,0.4664730089566691,
74.0,7.0,0.4457153231663036,
74.0,8.0,0.4450496247881869,
74.0,9.0,0.4517368675865408,
74.0,10.0,0.4558218349068022,
74.0,11.0,0.45672960542241586,
74.0,12.0,0.4687121762285161,
74.0,13.0,0.41984386347131447,
74.0,14.0,0.4157891551682401,
74.0,15.0,0.3932159283466473,
74.0,16.0,0.4145485354635681,
74.0,17.0,0.44610869038973616,
74.0,18.0,0.47727547809247156,
74.0,19.0,0.49885015734688937,
75.0,0.0,0.36480271120793994,
75.0,1.0,0.4102517550229969,
75.0,2.0,0.4228395061728395,
75.0,3.0,0.44858992979908013,
75.0,4.0,0.4817840716533527,
75.0,5.0,0.4776083272815299,
75.0,6.0,0.470921084483176,
75.0,7.0,0.44453522149600583,
75.0,8.0,0.44629024449285887,
75.0,9.0,0.45140401839748245,
75.0,10.0,0.4549745824255628,
75.0,11.0,0.45585209392398934,
75.0,12.0,0.4660796417332365,
75.0,13.0,0.42020697167755994,
75.0,14.0,0.41397361413701284,
75.0,15.0,0.3897664003873154,
75.0,16.0,0.4136710239651416,
75.0,17.0,0.44453522149600583,
75.0,18.0,0.4786068748487049,
75.0,19.0,0.5003933672234325,
76.0,0.0,0.36592229484386346,
76.0,1.0,0.40180948922778986,
76.0,2.0,0.42634955216654563,
76.0,3.0,0.4366073589929799,
76.0,4.0,0.48659525538610504,
76.0,5.0,0.4722222222222222,
76.0,6.0,0.47682159283466474,
76.0,7.0,0.43176591624304045,
76.0,8.0,0.4500726216412491,
76.0,9.0,0.4503449527959332,
76.0,10.0,0.45821229726458484,
76.0,11.0,0.45757685790365527,
76.0,12.0,0.45781893004115226,
76.0,13.0,0.4207818930041152,
76.0,14.0,0.41512345679012347,
76.0,15.0,0.3880416364076495,
76.0,16.0,0.41742314209634473,
76.0,17.0,0.4324316146211571,
76.0,18.0,0.4837206487533285,
76.0,19.0,0.500484144274994,
77.0,0.0,0.361322924231421,
77.0,1.0,0.4015371580731058,
77.0,2.0,0.4230815783103365,
77.0,3.0,0.4340050835148874,
77.0,4.0,0.485838779956427,
77.0,5.0,0.47001331396756235,
77.0,6.0,0.4735536189784556,
77.0,7.0,0.4320079883805374,
77.0,8.0,0.4487109658678286,
77.0,9.0,0.4481360445412733,
77.0,10.0,0.4585451464536432,
77.0,11.0,0.4547325102880658,
77.0,12.0,0.4559731299927378,
77.0,13.0,0.41869402081820384,
77.0,14.0,0.4138828370854515,
77.0,15.0,0.3869523117889131,
77.0,16.0,0.4122488501573469,
77.0,17.0,0.42937545388525783,
77.0,18.0,0.48129992737835875,
77.0,19.0,0.4998184458968773,
78.0,0.0,0.36292665214233844,
78.0,1.0,0.39711934156378603,
78.0,2.0,0.41805858145727426,
78.0,3.0,0.4316146211571048,
78.0,4.0,0.48559670781893005,
78.0,5.0,0.469438392641007,
78.0,6.0,0.47155652384410557,
78.0,7.0,0.42852820140401837,
78.0,8.0,0.4506172839506173,
78.0,9.0,0.4480150084725248,
78.0,10.0,0.45715323166303556,
78.0,11.0,0.45612442507867346,
78.0,12.0,0.45252360203340597,
78.0,13.0,0.4148813846526265,
78.0,14.0,0.4170902929072864,
78.0,15.0,0.3848341805858146,
78.0,16.0,0.4096465746792544,
